@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute t0_avg numeric
@attribute t1_avg numeric
@attribute t2_avg numeric
@attribute t3_avg numeric
@attribute a0_avg numeric
@attribute a1_avg numeric
@attribute a2_avg numeric
@attribute a3_avg numeric
@attribute b0_avg numeric
@attribute b1_avg numeric
@attribute b2_avg numeric
@attribute b3_avg numeric
@attribute g0_avg numeric
@attribute g1_avg numeric
@attribute g2_avg numeric
@attribute g3_avg numeric
@attribute mood {0,1,2,3}
@attribute facialExpression {0,1,2,3}

@data
10593,'2018/08/17 13:20:18:010',21365,-0.028039,-0.610407,-0.746337,-0.029442,0.353623,-0.131647,-0.107837,0.074212,-0.223098,0.49819,0.082414,0.115903,-0.302759,0.37292,-0.063256,-0.261926,1,1
10594,'2018/08/17 13:20:18:027',21367,-0.021965,-0.6209,-0.747125,-0.024709,0.363303,-0.135851,-0.114917,0.072617,-0.222341,0.499273,0.08201,0.114423,-0.30044,0.372574,-0.066892,-0.25829,1,1
10595,'2018/08/17 13:20:18:028',21367,-0.015891,-0.631392,-0.747913,-0.019976,0.372982,-0.140056,-0.121996,0.071021,-0.221583,0.500356,0.081606,0.112943,-0.298122,0.372228,-0.070529,-0.254654,1,1
10596,'2018/08/17 13:20:18:060',21371,-0.013502,-0.635554,-0.74846,-0.018071,0.37721,-0.142985,-0.127616,0.069106,-0.220903,0.500592,0.081103,0.112103,-0.297512,0.372117,-0.07204,-0.252518,1,1
10597,'2018/08/17 13:20:18:077',21373,-0.011113,-0.639716,-0.749006,-0.016165,0.382337,-0.149292,-0.143463,0.065603,-0.220222,0.500828,0.0806,0.111263,-0.296902,0.372005,-0.073552,-0.250382,1,1
10598,'2018/08/17 13:20:18:093',21375,-0.007557,-0.645726,-0.749959,-0.013816,0.387465,-0.155598,-0.159309,0.0621,-0.21895,0.500549,0.079407,0.109408,-0.296638,0.371291,-0.076063,-0.245845,1,1
10599,'2018/08/17 13:20:18:110',21377,-0.004,-0.651736,-0.750912,-0.011466,0.392592,-0.161904,-0.175156,0.058597,-0.217678,0.50027,0.078214,0.107552,-0.296374,0.370577,-0.078574,-0.241309,1,1
10600,'2018/08/17 13:20:18:128',21381,-0.000443,-0.657746,-0.751865,-0.009117,0.39772,-0.168211,-0.191003,0.055094,-0.216405,0.499991,0.077022,0.105696,-0.29611,0.369863,-0.081085,-0.236772,1,1
10601,'2018/08/17 13:20:18:143',21381,0.003114,-0.663756,-0.752817,-0.006767,0.402847,-0.174517,-0.20685,0.051591,-0.215133,0.499712,0.075829,0.10384,-0.295846,0.369149,-0.083596,-0.232235,1,1
10602,'2018/08/17 13:20:18:159',21383,0.006671,-0.669765,-0.75377,-0.004418,0.407975,-0.180823,-0.222696,0.048088,-0.21386,0.499433,0.074636,0.101984,-0.295582,0.368435,-0.086107,-0.227699,1,1
10603,'2018/08/17 13:20:18:176',21385,0.010228,-0.675775,-0.754723,-0.002069,0.413102,-0.18713,-0.238543,0.044584,-0.212588,0.499154,0.073444,0.100128,-0.295317,0.367722,-0.088618,-0.223162,1,1
10604,'2018/08/17 13:20:18:193',21387,0.012082,-0.677717,-0.754304,-0.002511,0.413925,-0.189672,-0.255168,0.041035,-0.212018,0.49746,0.072473,0.098029,-0.296341,0.365925,-0.09019,-0.21893,1,1
10605,'2018/08/17 13:20:18:209',21389,0.013937,-0.679659,-0.753885,-0.002953,0.414748,-0.192214,-0.271794,0.037485,-0.211449,0.495766,0.071503,0.095929,-0.297364,0.364128,-0.091761,-0.214699,1,1
10606,'2018/08/17 13:20:18:225',21391,0.015791,-0.681601,-0.753465,-0.003396,0.415571,-0.194756,-0.288419,0.033935,-0.21088,0.494071,0.070533,0.09383,-0.298387,0.362331,-0.093333,-0.210467,1,1
10607,'2018/08/17 13:20:18:242',21393,0.017646,-0.683544,-0.753046,-0.003838,0.415494,-0.193921,-0.294818,0.031973,-0.21031,0.492377,0.069563,0.09173,-0.29941,0.360534,-0.094905,-0.206235,1,1
10608,'2018/08/17 13:20:18:258',21395,0.018332,-0.683638,-0.75222,-0.004724,0.415418,-0.193086,-0.301217,0.030011,-0.210333,0.491198,0.069282,0.090647,-0.300088,0.35934,-0.095477,-0.204404,1,1
10609,'2018/08/17 13:20:18:275',21397,0.019019,-0.683733,-0.751395,-0.005611,0.415341,-0.192252,-0.307616,0.028049,-0.210355,0.490019,0.069001,0.089563,-0.300765,0.358145,-0.096049,-0.202573,1,1
10610,'2018/08/17 13:20:18:292',21399,0.019705,-0.683827,-0.750569,-0.006498,0.415264,-0.191417,-0.314015,0.026087,-0.210378,0.48884,0.068721,0.088479,-0.301443,0.356951,-0.096621,-0.200742,1,1
10611,'2018/08/17 13:20:18:308',21401,0.020392,-0.683922,-0.749743,-0.007384,0.415187,-0.190582,-0.320414,0.024125,-0.210401,0.487661,0.06844,0.087396,-0.30212,0.355756,-0.097194,-0.198911,1,1
10612,'2018/08/17 13:20:18:325',21403,0.0219,-0.683067,-0.746102,-0.00977,0.41484,-0.189556,-0.327894,0.021321,-0.210669,0.484805,0.068613,0.085537,-0.303401,0.353054,-0.097584,-0.196389,1,1
10613,'2018/08/17 13:20:18:342',21405,0.023408,-0.682211,-0.742461,-0.012156,0.414494,-0.18853,-0.335374,0.018517,-0.210938,0.481949,0.068786,0.083678,-0.304682,0.350352,-0.097975,-0.193868,1,1
10614,'2018/08/17 13:20:18:358',21407,0.02423,-0.681261,-0.739645,-0.013656,0.414224,-0.188339,-0.336455,0.017675,-0.211184,0.480272,0.06924,0.082902,-0.305285,0.348844,-0.097793,-0.193178,1,1
10615,'2018/08/17 13:20:18:374',21409,0.025052,-0.680311,-0.736829,-0.015155,0.413954,-0.188147,-0.337536,0.016833,-0.211431,0.478595,0.069693,0.082127,-0.305889,0.347336,-0.097612,-0.192487,1,1
10616,'2018/08/17 13:20:18:392',21413,0.025873,-0.679361,-0.734014,-0.016655,0.413685,-0.187956,-0.338617,0.015991,-0.211677,0.476918,0.070147,0.081352,-0.306492,0.345829,-0.09743,-0.191797,1,1
10617,'2018/08/17 13:20:18:408',21413,0.026695,-0.678411,-0.731198,-0.018154,0.413415,-0.187764,-0.339698,0.015149,-0.211923,0.475241,0.0706,0.080576,-0.307095,0.344321,-0.097249,-0.191107,1,1
10618,'2018/08/17 13:20:18:424',21415,0.028396,-0.67627,-0.724284,-0.020926,0.41266,-0.186659,-0.336494,0.015511,-0.21189,0.471625,0.07195,0.079589,-0.308494,0.341201,-0.095539,-0.19065,1,1
10619,'2018/08/17 13:20:18:441',21417,0.030098,-0.674129,-0.71737,-0.023698,0.411905,-0.185553,-0.33329,0.015874,-0.211856,0.468009,0.073299,0.078601,-0.309893,0.338081,-0.09383,-0.190193,1,1
10620,'2018/08/17 13:20:18:457',21419,0.031799,-0.671989,-0.710455,-0.02647,0.41115,-0.184448,-0.330087,0.016237,-0.211823,0.464393,0.074648,0.077613,-0.311292,0.334961,-0.09212,-0.189736,1,1
10621,'2018/08/17 13:20:18:474',21421,0.033501,-0.669848,-0.703541,-0.029241,0.410395,-0.183343,-0.326883,0.0166,-0.211789,0.460778,0.075997,0.076625,-0.312691,0.331841,-0.090411,-0.189278,1,1
10622,'2018/08/17 13:20:18:490',21423,0.034381,-0.668657,-0.699443,-0.030514,0.409909,-0.182429,-0.322598,0.017804,-0.21151,0.458839,0.076893,0.076413,-0.313486,0.330229,-0.088883,-0.189512,1,1
10623,'2018/08/17 13:20:18:507',21425,0.035937,-0.666741,-0.691807,-0.032508,0.408778,-0.180982,-0.313665,0.019155,-0.210271,0.454764,0.078581,0.076303,-0.315629,0.32668,-0.084393,-0.19026,1,1
10624,'2018/08/17 13:20:18:523',21427,0.037494,-0.664825,-0.684171,-0.034503,0.407647,-0.179534,-0.304731,0.020506,-0.209032,0.450689,0.080268,0.076193,-0.317772,0.323131,-0.079902,-0.191009,1,1
10625,'2018/08/17 13:20:18:540',21429,0.03905,-0.662909,-0.676535,-0.036497,0.406516,-0.178087,-0.295798,0.021857,-0.207794,0.446615,0.081956,0.076083,-0.319914,0.319583,-0.075412,-0.191758,1,1
10626,'2018/08/17 13:20:18:557',21431,0.040607,-0.660992,-0.668898,-0.038491,0.405385,-0.17664,-0.286864,0.023207,-0.206555,0.44254,0.083644,0.075974,-0.322057,0.316034,-0.070921,-0.192507,1,1
10627,'2018/08/17 13:20:18:573',21433,0.042163,-0.659076,-0.661262,-0.040486,0.404254,-0.175193,-0.27793,0.024558,-0.205316,0.438466,0.085332,0.075864,-0.3242,0.312486,-0.066431,-0.193255,1,1
10628,'2018/08/17 13:20:18:590',21435,0.043159,-0.658243,-0.65595,-0.041702,0.40123,-0.177061,-0.271081,0.024699,-0.203184,0.433561,0.08675,0.075914,-0.327324,0.30782,-0.059863,-0.19405,1,1
10629,'2018/08/17 13:20:18:607',21437,0.044154,-0.65741,-0.650638,-0.042918,0.398205,-0.17893,-0.264231,0.024839,-0.201052,0.428656,0.088167,0.075965,-0.330449,0.303155,-0.053296,-0.194844,1,1
10630,'2018/08/17 13:20:18:623',21439,0.04515,-0.656577,-0.645326,-0.044135,0.395181,-0.180798,-0.257382,0.02498,-0.198921,0.423751,0.089585,0.076016,-0.333574,0.29849,-0.046728,-0.195639,1,1
10631,'2018/08/17 13:20:18:640',21441,0.046145,-0.655744,-0.640014,-0.045351,0.392157,-0.182667,-0.250532,0.025121,-0.196789,0.418846,0.091003,0.076066,-0.336699,0.293825,-0.040161,-0.196433,1,1
10632,'2018/08/17 13:20:18:656',21443,0.047141,-0.654911,-0.634702,-0.046567,0.389133,-0.184535,-0.243683,0.025261,-0.194657,0.413941,0.092421,0.076117,-0.339824,0.28916,-0.033593,-0.197227,1,1
10633,'2018/08/17 13:20:18:673',21445,0.04746,-0.654804,-0.632928,-0.047061,0.386755,-0.186938,-0.241482,0.025256,-0.193484,0.411172,0.093047,0.076065,-0.341602,0.286431,-0.029988,-0.197506,1,1
10634,'2018/08/17 13:20:18:689',21447,0.047605,-0.654637,-0.631248,-0.048423,0.381672,-0.190729,-0.240205,0.026444,-0.191432,0.404283,0.094564,0.075691,-0.345015,0.280051,-0.023181,-0.197794,1,1
10635,'2018/08/17 13:20:18:711',21449,0.047749,-0.654471,-0.629568,-0.049786,0.37659,-0.19452,-0.238927,0.027632,-0.189379,0.397395,0.096082,0.075318,-0.348428,0.273671,-0.016374,-0.198081,1,1
10636,'2018/08/17 13:20:18:722',21451,0.047894,-0.654304,-0.627888,-0.051148,0.371508,-0.198312,-0.237649,0.028821,-0.187327,0.390507,0.097599,0.074944,-0.351841,0.26729,-0.009566,-0.198368,1,1
10637,'2018/08/17 13:20:18:739',21453,0.048039,-0.654137,-0.626209,-0.05251,0.366426,-0.202103,-0.236372,0.030009,-0.185275,0.383618,0.099116,0.07457,-0.355255,0.26091,-0.002759,-0.198656,1,1
10638,'2018/08/17 13:20:18:755',21455,0.047866,-0.654078,-0.626303,-0.053378,0.363722,-0.203493,-0.237294,0.031203,-0.184395,0.379499,0.100008,0.074249,-0.35689,0.257259,0.000444,-0.198664,1,1
10639,'2018/08/17 13:20:18:773',21459,0.047692,-0.654019,-0.626398,-0.054246,0.361018,-0.204882,-0.238217,0.032397,-0.183516,0.375379,0.1009,0.073927,-0.358525,0.253607,0.003646,-0.198672,1,1
10640,'2018/08/17 13:20:18:788',21459,0.047518,-0.65396,-0.626492,-0.055114,0.358315,-0.206272,-0.23914,0.03359,-0.182636,0.37126,0.101791,0.073605,-0.36016,0.249956,0.006849,-0.198681,1,1
10641,'2018/08/17 13:20:18:806',21461,0.04676,-0.653743,-0.627761,-0.057198,0.35295,-0.204514,-0.243243,0.03526,-0.181235,0.361399,0.104136,0.073023,-0.36306,0.242354,0.012276,-0.1987,1,1
10642,'2018/08/17 13:20:18:822',21463,0.046002,-0.653526,-0.62903,-0.059282,0.347586,-0.202757,-0.247345,0.03693,-0.179833,0.351537,0.10648,0.072441,-0.36596,0.234753,0.017704,-0.19872,1,1
10643,'2018/08/17 13:20:18:839',21465,0.045244,-0.653309,-0.6303,-0.061365,0.342222,-0.201,-0.251448,0.0386,-0.178432,0.341676,0.108824,0.07186,-0.36886,0.227151,0.023132,-0.198739,1,1
10644,'2018/08/17 13:20:18:856',21467,0.04466,-0.653152,-0.631474,-0.062581,0.339562,-0.197853,-0.254627,0.039076,-0.177909,0.335934,0.110277,0.071599,-0.370124,0.2232,0.025357,-0.19875,1,1
10645,'2018/08/17 13:20:18:871',21469,0.044077,-0.652994,-0.632648,-0.063797,0.336902,-0.194707,-0.257807,0.039553,-0.177387,0.330191,0.111729,0.071339,-0.371389,0.21925,0.027582,-0.198761,1,1
10646,'2018/08/17 13:20:18:888',21471,0.043493,-0.652837,-0.633823,-0.065012,0.334241,-0.19156,-0.260987,0.040029,-0.176865,0.324449,0.113182,0.071079,-0.372653,0.2153,0.029807,-0.198772,1,1
10647,'2018/08/17 13:20:18:904',21473,0.042909,-0.652679,-0.634997,-0.066228,0.331581,-0.188413,-0.264166,0.040505,-0.176343,0.318707,0.114635,0.070819,-0.373917,0.211349,0.032032,-0.198783,1,1
10648,'2018/08/17 13:20:18:921',21475,0.041525,-0.652378,-0.63749,-0.068471,0.324267,-0.182478,-0.270295,0.040981,-0.175407,0.306489,0.117726,0.070756,-0.376443,0.204153,0.035556,-0.199161,1,1
10649,'2018/08/17 13:20:18:938',21477,0.040142,-0.652076,-0.639984,-0.070714,0.316953,-0.176543,-0.276425,0.041457,-0.174472,0.29427,0.120817,0.070693,-0.378968,0.196957,0.03908,-0.199538,1,1
10650,'2018/08/17 13:20:18:955',21481,0.038758,-0.651775,-0.642477,-0.072957,0.309639,-0.170608,-0.282554,0.041934,-0.173536,0.282052,0.123908,0.07063,-0.381493,0.189761,0.042604,-0.199916,1,1
10651,'2018/08/17 13:20:18:971',21481,0.037958,-0.651631,-0.643796,-0.073985,0.304985,-0.167819,-0.285503,0.041934,-0.173123,0.275576,0.125547,0.070828,-0.382754,0.186515,0.043903,-0.200282,1,1
10652,'2018/08/17 13:20:19:004',21483,0.036359,-0.651344,-0.646433,-0.076039,0.295677,-0.162242,-0.291402,0.041934,-0.172296,0.262623,0.128825,0.071223,-0.385275,0.180024,0.046501,-0.201015,1,1
10653,'2018/08/17 13:20:19:021',21485,0.03556,-0.651201,-0.647752,-0.077067,0.291023,-0.159454,-0.294352,0.041934,-0.171882,0.256147,0.130463,0.07142,-0.386536,0.176778,0.0478,-0.201382,1,1
10654,'2018/08/17 13:20:19:038',21487,0.03476,-0.651057,-0.649071,-0.078094,0.28637,-0.156665,-0.297301,0.041934,-0.171469,0.249671,0.132102,0.071618,-0.387797,0.173532,0.049099,-0.201748,1,1
10655,'2018/08/17 13:20:19:053',21489,0.03396,-0.650913,-0.65039,-0.079122,0.281716,-0.153877,-0.300251,0.041934,-0.171055,0.243194,0.133741,0.071815,-0.389057,0.170286,0.050398,-0.202114,1,1
10656,'2018/08/17 13:20:19:070',21491,0.032391,-0.650829,-0.652571,-0.080839,0.273151,-0.151353,-0.302872,0.041934,-0.16986,0.231117,0.136442,0.072744,-0.392101,0.165119,0.052355,-0.203335,1,1
10657,'2018/08/17 13:20:19:087',21493,0.031621,-0.650888,-0.653434,-0.081529,0.269239,-0.151618,-0.302543,0.041934,-0.169078,0.225517,0.137505,0.073475,-0.393883,0.163197,0.053014,-0.20419,1,1
10658,'2018/08/17 13:20:19:104',21495,0.030852,-0.650948,-0.654297,-0.082218,0.265328,-0.151883,-0.302215,0.041934,-0.168296,0.219916,0.138568,0.074206,-0.395666,0.161275,0.053672,-0.205044,1,1
10659,'2018/08/17 13:20:19:120',21497,0.029162,-0.651262,-0.655451,-0.083868,0.260299,-0.153016,-0.301111,0.041934,-0.165842,0.210308,0.139713,0.076035,-0.399844,0.158394,0.054609,-0.207007,1,1
10660,'2018/08/17 13:20:19:137',21499,0.027473,-0.651576,-0.656605,-0.085518,0.255269,-0.154149,-0.300008,0.041934,-0.163387,0.200701,0.140859,0.077864,-0.404022,0.155513,0.055546,-0.208969,1,1
10661,'2018/08/17 13:20:19:154',21501,0.025784,-0.651891,-0.657759,-0.087167,0.25024,-0.155282,-0.298905,0.041934,-0.160932,0.191093,0.142004,0.079693,-0.408199,0.152631,0.056482,-0.210932,1,1
10662,'2018/08/17 13:20:19:169',21503,0.024094,-0.652205,-0.658913,-0.088817,0.245211,-0.156415,-0.297802,0.041934,-0.158478,0.181485,0.143149,0.081521,-0.412377,0.14975,0.057419,-0.212894,1,1
10663,'2018/08/17 13:20:19:186',21505,0.022405,-0.652519,-0.660067,-0.090467,0.240181,-0.157548,-0.296699,0.041934,-0.156023,0.171877,0.144295,0.08335,-0.416555,0.146869,0.058356,-0.214856,1,1
10664,'2018/08/17 13:20:19:203',21509,0.020716,-0.652834,-0.661221,-0.092116,0.235152,-0.158681,-0.295596,0.041934,-0.153568,0.162269,0.14544,0.085179,-0.420733,0.143987,0.059292,-0.216819,1,1
10665,'2018/08/17 13:20:19:219',21509,0.019027,-0.653148,-0.662375,-0.093766,0.230122,-0.159814,-0.294493,0.041934,-0.151114,0.152662,0.146585,0.087008,-0.424911,0.141106,0.060229,-0.218781,1,1
10666,'2018/08/17 13:20:19:236',21511,0.018107,-0.653403,-0.662666,-0.094726,0.229004,-0.160682,-0.293718,0.041934,-0.149441,0.148654,0.146668,0.088106,-0.427306,0.140146,0.060507,-0.219889,1,1
10667,'2018/08/17 13:20:19:252',21513,0.015554,-0.654212,-0.662738,-0.097587,0.227625,-0.161432,-0.291943,0.041934,-0.145183,0.141604,0.146101,0.090299,-0.432218,0.138321,0.06086,-0.221935,1,1
10668,'2018/08/17 13:20:19:269',21515,0.013001,-0.655022,-0.66281,-0.100448,0.226245,-0.162182,-0.290168,0.041934,-0.140926,0.134555,0.145534,0.092493,-0.437131,0.136495,0.061212,-0.223982,1,1
10669,'2018/08/17 13:20:19:286',21517,0.011368,-0.655576,-0.66259,-0.102349,0.225983,-0.162064,-0.289167,0.041934,-0.138341,0.131512,0.144885,0.093588,-0.439648,0.135628,0.061287,-0.22492,1,1
10670,'2018/08/17 13:20:19:302',21519,0.009734,-0.65613,-0.662371,-0.10425,0.225722,-0.161946,-0.288167,0.041934,-0.135756,0.128469,0.144236,0.094684,-0.442166,0.134762,0.061361,-0.225858,1,1
10671,'2018/08/17 13:20:19:319',21521,0.005202,-0.657647,-0.662001,-0.109073,0.225992,-0.161279,-0.286869,0.04161,-0.130435,0.122898,0.142761,0.096314,-0.444683,0.133896,0.061435,-0.226796,1,1
10672,'2018/08/17 13:20:19:336',21525,0.00067,-0.659165,-0.661632,-0.113896,0.226262,-0.160612,-0.285571,0.041286,-0.125114,0.117327,0.141286,0.097943,-0.449214,0.132002,0.061508,-0.22833,1,1
10673,'2018/08/17 13:20:19:352',21525,-0.003862,-0.660682,-0.661263,-0.118719,0.226532,-0.159944,-0.284273,0.040962,-0.119793,0.111757,0.139811,0.099572,-0.453744,0.130108,0.061581,-0.229863,1,1
10674,'2018/08/17 13:20:19:369',21527,-0.008395,-0.6622,-0.660893,-0.123542,0.226802,-0.159277,-0.282975,0.040638,-0.114473,0.106186,0.138336,0.101202,-0.458275,0.128213,0.061654,-0.231396,1,1
10675,'2018/08/17 13:20:19:385',21529,-0.012927,-0.663717,-0.660524,-0.128365,0.227073,-0.15861,-0.281678,0.040314,-0.109152,0.100615,0.136861,0.102831,-0.462806,0.126319,0.061727,-0.23293,1,1
10676,'2018/08/17 13:20:19:403',21533,-0.017459,-0.665235,-0.660155,-0.133188,0.227343,-0.157942,-0.28038,0.03999,-0.103831,0.095044,0.135386,0.10446,-0.467336,0.124425,0.061799,-0.234463,1,1
10677,'2018/08/17 13:20:19:418',21533,-0.02451,-0.666839,-0.660439,-0.139431,0.22801,-0.156411,-0.279717,0.03813,-0.099092,0.09149,0.133824,0.104593,-0.470463,0.122492,0.061816,-0.235844,1,1
10678,'2018/08/17 13:20:19:435',21535,-0.031561,-0.668443,-0.660724,-0.145675,0.228678,-0.15488,-0.279055,0.03627,-0.094354,0.087937,0.132262,0.104726,-0.473589,0.120558,0.061832,-0.237225,1,1
10679,'2018/08/17 13:20:19:452',21537,-0.038612,-0.670048,-0.661009,-0.151919,0.229345,-0.153348,-0.278392,0.03441,-0.089616,0.084383,0.1307,0.10486,-0.476715,0.118624,0.061848,-0.238606,1,1
10680,'2018/08/17 13:20:19:468',21539,-0.045662,-0.671652,-0.661294,-0.158163,0.230013,-0.151817,-0.27773,0.032551,-0.084877,0.08083,0.129138,0.104993,-0.479841,0.116691,0.061865,-0.239987,1,1
10681,'2018/08/17 13:20:19:485',21541,-0.049814,-0.672293,-0.661728,-0.161484,0.230148,-0.150835,-0.277364,0.031015,-0.082875,0.079804,0.128402,0.104592,-0.482968,0.114757,0.061881,-0.241367,1,1
10682,'2018/08/17 13:20:19:502',21543,-0.053966,-0.672934,-0.662163,-0.164806,0.230284,-0.149853,-0.276999,0.029479,-0.080872,0.078779,0.127665,0.104191,-0.484081,0.113852,0.061899,-0.242153,1,1
10683,'2018/08/17 13:20:19:519',21547,-0.058118,-0.673575,-0.662598,-0.168128,0.230419,-0.148871,-0.276634,0.027944,-0.07887,0.077753,0.126929,0.103791,-0.485194,0.112946,0.061917,-0.242938,1,1
10684,'2018/08/17 13:20:19:535',21549,-0.06227,-0.674216,-0.663032,-0.17145,0.230555,-0.14789,-0.276269,0.026408,-0.076867,0.076728,0.126193,0.10339,-0.486307,0.112041,0.061935,-0.243723,1,1
10685,'2018/08/17 13:20:19:550',21549,-0.066422,-0.674857,-0.663467,-0.174771,0.23069,-0.146908,-0.275904,0.024872,-0.074865,0.075702,0.125456,0.10299,-0.48742,0.111135,0.061953,-0.244509,1,1
10686,'2018/08/17 13:20:19:568',21553,-0.07533,-0.674445,-0.665216,-0.181099,0.232183,-0.144689,-0.275271,0.02183,-0.071899,0.076154,0.123966,0.101352,-0.488664,0.109541,0.061971,-0.246856,1,1
10687,'2018/08/17 13:20:19:583',21553,-0.080086,-0.673392,-0.66653,-0.184104,0.233541,-0.143452,-0.275003,0.020324,-0.070935,0.077632,0.123212,0.100115,-0.488795,0.108853,0.061971,-0.248417,1,1
10688,'2018/08/17 13:20:19:600',21555,-0.084842,-0.672338,-0.667844,-0.18711,0.234898,-0.142215,-0.274735,0.018818,-0.069971,0.079109,0.122458,0.098878,-0.488927,0.108164,0.061971,-0.249978,1,1
10689,'2018/08/17 13:20:19:617',21557,-0.094176,-0.668682,-0.671335,-0.192253,0.236269,-0.13848,-0.274467,0.017109,-0.068712,0.083708,0.120807,0.096053,-0.488454,0.106667,0.061803,-0.253802,1,1
10690,'2018/08/17 13:20:19:633',21559,-0.10351,-0.665025,-0.674825,-0.197397,0.23764,-0.134745,-0.274199,0.0154,-0.067452,0.088307,0.119157,0.093229,-0.487982,0.105171,0.061635,-0.257626,1,1
10691,'2018/08/17 13:20:19:651',21563,-0.112844,-0.661369,-0.678316,-0.20254,0.239011,-0.13101,-0.273931,0.013692,-0.066193,0.092905,0.117507,0.090405,-0.48751,0.103674,0.061467,-0.26145,1,1
10692,'2018/08/17 13:20:19:667',21563,-0.122178,-0.657713,-0.681807,-0.207683,0.240382,-0.127276,-0.273663,0.011983,-0.064934,0.097504,0.115856,0.087581,-0.487037,0.102177,0.061299,-0.265274,1,1
10693,'2018/08/17 13:20:19:683',21565,-0.131512,-0.654056,-0.685298,-0.212827,0.241753,-0.123541,-0.273395,0.010274,-0.063675,0.102103,0.114206,0.084757,-0.486565,0.10068,0.061131,-0.269097,1,1
10694,'2018/08/17 13:20:19:700',21567,-0.140846,-0.6504,-0.688789,-0.21797,0.243124,-0.119806,-0.273127,0.008566,-0.062415,0.106701,0.112556,0.081932,-0.486093,0.099184,0.060963,-0.272921,1,1
10695,'2018/08/17 13:20:19:716',21569,-0.15018,-0.646744,-0.69228,-0.223114,0.244495,-0.116071,-0.272859,0.006857,-0.061156,0.1113,0.110905,0.079108,-0.485621,0.097687,0.060795,-0.276745,1,1
10696,'2018/08/17 13:20:19:734',21573,-0.158614,-0.641811,-0.697447,-0.226702,0.243035,-0.113407,-0.272859,0.00661,-0.060863,0.117365,0.109094,0.075875,-0.4841,0.095478,0.060106,-0.281112,1,1
10697,'2018/08/17 13:20:19:750',21573,-0.167048,-0.63688,-0.702613,-0.23029,0.241574,-0.110744,-0.272859,0.006362,-0.06057,0.123431,0.107282,0.072642,-0.482578,0.093269,0.059418,-0.28548,1,1
10698,'2018/08/17 13:20:19:766',21575,-0.175483,-0.631947,-0.70778,-0.233879,0.240114,-0.10808,-0.272859,0.006114,-0.060276,0.129496,0.10547,0.069408,-0.481057,0.09106,0.058729,-0.289848,1,1
10699,'2018/08/17 13:20:19:783',21577,-0.179338,-0.629619,-0.71077,-0.235329,0.23864,-0.107914,-0.272859,0.006069,-0.060279,0.13244,0.104555,0.067762,-0.48014,0.089659,0.058209,-0.291953,1,1
10700,'2018/08/17 13:20:19:800',21579,-0.183195,-0.62729,-0.71376,-0.23678,0.237166,-0.107749,-0.272859,0.006024,-0.060281,0.135385,0.10364,0.066116,-0.479222,0.088259,0.057688,-0.294058,1,1
10701,'2018/08/17 13:20:19:817',21583,-0.187051,-0.624961,-0.71675,-0.238231,0.235692,-0.107583,-0.272859,0.005978,-0.060283,0.138329,0.102724,0.064469,-0.478304,0.086858,0.057168,-0.296164,1,1
10702,'2018/08/17 13:20:19:833',21583,-0.193594,-0.621953,-0.723591,-0.24119,0.230294,-0.107417,-0.272859,0.004274,-0.060657,0.142974,0.101192,0.06086,-0.476151,0.083309,0.05555,-0.299364,1,1
10703,'2018/08/17 13:20:19:849',21587,-0.200137,-0.618945,-0.730432,-0.244149,0.224896,-0.107251,-0.272859,0.00257,-0.061031,0.147619,0.09966,0.05725,-0.473997,0.079761,0.053933,-0.302564,1,1
10704,'2018/08/17 13:20:19:865',21587,-0.206681,-0.615937,-0.737274,-0.247109,0.219498,-0.107085,-0.272859,0.000865,-0.061405,0.152264,0.098128,0.053641,-0.471843,0.076212,0.052315,-0.305764,1,1
10705,'2018/08/17 13:20:19:883',21591,-0.213224,-0.612929,-0.744115,-0.250068,0.2141,-0.10692,-0.272859,-0.000839,-0.061779,0.156909,0.096596,0.050032,-0.46969,0.072664,0.050698,-0.308965,1,1
10706,'2018/08/17 13:20:19:898',21591,-0.215912,-0.61225,-0.747966,-0.251577,0.210175,-0.10692,-0.272859,-0.002498,-0.062151,0.158609,0.09598,0.048069,-0.468454,0.070516,0.049601,-0.31006,1,1
10707,'2018/08/17 13:20:19:916',21595,-0.218599,-0.611571,-0.751818,-0.253085,0.206251,-0.10692,-0.272859,-0.004157,-0.062523,0.16031,0.095363,0.046105,-0.467218,0.068368,0.048504,-0.311155,1,1
10708,'2018/08/17 13:20:19:932',21595,-0.22245,-0.611768,-0.760394,-0.256479,0.197182,-0.10692,-0.272819,-0.011102,-0.0638,0.162441,0.094636,0.041665,-0.46357,0.063475,0.045625,-0.312297,1,1
10709,'2018/08/17 13:20:19:948',21597,-0.226301,-0.611964,-0.76897,-0.259873,0.188112,-0.10692,-0.27278,-0.018047,-0.065076,0.164572,0.093908,0.037225,-0.459921,0.058581,0.042747,-0.31344,1,1
10710,'2018/08/17 13:20:19:965',21599,-0.230153,-0.612161,-0.777546,-0.263267,0.179043,-0.10692,-0.272741,-0.024992,-0.066353,0.166703,0.093181,0.032785,-0.456273,0.053687,0.039868,-0.314583,1,1
10711,'2018/08/17 13:20:19:981',21601,-0.234004,-0.612358,-0.786122,-0.266661,0.169973,-0.10692,-0.272702,-0.031937,-0.067629,0.168835,0.092454,0.028345,-0.452625,0.048793,0.036989,-0.315725,1,1
