@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute t0_avg numeric
@attribute t1_avg numeric
@attribute t2_avg numeric
@attribute t3_avg numeric
@attribute a0_avg numeric
@attribute a1_avg numeric
@attribute a2_avg numeric
@attribute a3_avg numeric
@attribute b0_avg numeric
@attribute b1_avg numeric
@attribute b2_avg numeric
@attribute b3_avg numeric
@attribute g0_avg numeric
@attribute g1_avg numeric
@attribute g2_avg numeric
@attribute g3_avg numeric
@attribute mood {0,1,2,3}
@attribute facialExpression {0,1,2,3}

@data
1033,'2018/09/14 15:10:48:512',436,0.296428,0.310121,-0.482069,0.74236,0.558657,0.316661,-0.173933,0.631801,0.942799,-0.257331,-0.497434,0.819645,0.988877,-0.637098,-0.43019,0.817316,?,2
1034,'2018/09/14 15:10:48:540',436,0.299748,0.310889,-0.48296,0.74236,0.558657,0.316399,-0.174253,0.631801,0.943575,-0.258404,-0.495585,0.819645,0.987028,-0.636162,-0.427474,0.817316,?,2
1035,'2018/09/14 15:10:48:540',436,0.303068,0.311657,-0.483851,0.74236,0.558657,0.316136,-0.174574,0.631801,0.94435,-0.259477,-0.493735,0.819645,0.985179,-0.635225,-0.424757,0.817316,?,2
1036,'2018/09/14 15:10:48:562',436,0.306388,0.312425,-0.484742,0.74236,0.558657,0.315874,-0.174894,0.631801,0.945126,-0.260551,-0.491885,0.819645,0.983329,-0.634289,-0.422041,0.817316,?,2
1037,'2018/09/14 15:10:48:590',436,0.309708,0.313193,-0.485633,0.74236,0.558657,0.315612,-0.175214,0.631801,0.945902,-0.261624,-0.490036,0.819645,0.98148,-0.633353,-0.419325,0.817316,?,2
1038,'2018/09/14 15:10:48:590',436,0.313028,0.313961,-0.486523,0.74236,0.558657,0.31535,-0.175535,0.631801,0.946678,-0.262697,-0.488186,0.819645,0.97963,-0.632416,-0.416608,0.817316,?,2
1039,'2018/09/14 15:10:48:614',436,0.319943,0.314193,-0.488157,0.74236,0.558657,0.314709,-0.176133,0.631801,0.947899,-0.265905,-0.484861,0.819645,0.975278,-0.629748,-0.411289,0.817316,?,2
1040,'2018/09/14 15:10:48:642',436,0.326858,0.314425,-0.48979,0.74236,0.558657,0.314067,-0.176731,0.631801,0.949121,-0.269112,-0.481536,0.819645,0.970925,-0.62708,-0.405971,0.817316,?,2
1041,'2018/09/14 15:10:48:642',436,0.330453,0.31389,-0.490533,0.74236,0.558657,0.313688,-0.177009,0.631801,0.949567,-0.271246,-0.48006,0.819645,0.968421,-0.625348,-0.403368,0.817316,?,2
1042,'2018/09/14 15:10:48:660',436,0.334048,0.313354,-0.491275,0.74236,0.558657,0.313309,-0.177287,0.631801,0.950013,-0.27338,-0.478585,0.819645,0.965918,-0.623616,-0.400766,0.817316,?,2
1043,'2018/09/14 15:10:48:681',436,0.340643,0.311892,-0.49236,0.729868,0.558606,0.312338,-0.177565,0.627954,0.950031,-0.278224,-0.476379,0.817169,0.961921,-0.618539,-0.395905,0.819045,?,2
1044,'2018/09/14 15:10:48:682',436,0.347237,0.310429,-0.493444,0.717376,0.558555,0.311368,-0.177843,0.624106,0.95005,-0.283067,-0.474173,0.814693,0.957924,-0.613462,-0.391043,0.820774,?,2
1045,'2018/09/14 15:10:48:710',436,0.353831,0.308967,-0.494528,0.704885,0.558504,0.310398,-0.178121,0.620258,0.950068,-0.28791,-0.471967,0.812217,0.953927,-0.608385,-0.386182,0.822503,?,2
1046,'2018/09/14 15:10:48:730',436,0.360426,0.307505,-0.495613,0.692393,0.558453,0.309428,-0.178398,0.61641,0.950086,-0.292753,-0.469761,0.809741,0.94993,-0.603308,-0.381321,0.824233,?,2
1047,'2018/09/14 15:10:48:743',436,0.36702,0.306043,-0.496697,0.679901,0.558402,0.308458,-0.178676,0.612563,0.950105,-0.297597,-0.467555,0.807264,0.945933,-0.598232,-0.37646,0.825962,?,2
1048,'2018/09/14 15:10:48:773',436,0.374416,0.303526,-0.497889,0.664963,0.558128,0.307322,-0.178954,0.602986,0.948674,-0.304991,-0.46504,0.801811,0.942803,-0.588256,-0.369828,0.830114,?,2
1049,'2018/09/14 15:10:48:773',436,0.378217,0.301544,-0.498338,0.650025,0.557854,0.306566,-0.178954,0.59341,0.946797,-0.310252,-0.464,0.796358,0.942177,-0.580013,-0.365798,0.834266,?,2
1050,'2018/09/14 15:10:48:791',436,0.382018,0.299562,-0.498787,0.635087,0.557579,0.30581,-0.178954,0.583834,0.94492,-0.315513,-0.462961,0.790905,0.941551,-0.57177,-0.361767,0.838418,?,2
1051,'2018/09/14 15:10:48:811',436,0.385819,0.29758,-0.499236,0.62015,0.557305,0.305054,-0.178954,0.574258,0.943042,-0.320774,-0.461921,0.785452,0.940925,-0.563526,-0.357737,0.842569,?,2
1052,'2018/09/14 15:10:48:825',436,0.38962,0.295599,-0.499685,0.605212,0.557031,0.304297,-0.178954,0.564681,0.941165,-0.326034,-0.460881,0.779999,0.940299,-0.555283,-0.353707,0.846721,?,2
1053,'2018/09/14 15:10:48:844',436,0.390422,0.294543,-0.499792,0.602766,0.556807,0.304132,-0.178954,0.558953,0.939716,-0.328586,-0.460572,0.777022,0.941166,-0.550385,-0.351936,0.849144,?,2
1054,'2018/09/14 15:10:48:872',436,0.391223,0.293488,-0.499899,0.60032,0.556584,0.303967,-0.178954,0.553224,0.938266,-0.331138,-0.460262,0.774046,0.942034,-0.545487,-0.350164,0.851567,?,2
1055,'2018/09/14 15:10:48:873',436,0.392025,0.292433,-0.500006,0.597874,0.556361,0.303802,-0.178954,0.547496,0.936817,-0.333689,-0.459952,0.771069,0.942901,-0.540588,-0.348393,0.85399,?,2
1056,'2018/09/14 15:10:48:896',436,0.390169,0.290172,-0.497904,0.595428,0.555566,0.304109,-0.178954,0.541767,0.933378,-0.337474,-0.459049,0.768092,0.946911,-0.530017,-0.345459,0.856413,?,2
1057,'2018/09/14 15:10:48:924',436,0.388313,0.287911,-0.495801,0.592982,0.55477,0.304416,-0.178954,0.536039,0.929939,-0.341259,-0.458146,0.765115,0.95092,-0.519446,-0.342525,0.858835,?,2
1058,'2018/09/14 15:10:48:925',436,0.385655,0.286706,-0.493591,0.592982,0.554199,0.304888,-0.178954,0.536039,0.927949,-0.342492,-0.457552,0.765115,0.954062,-0.513774,-0.341362,0.858835,?,2
1059,'2018/09/14 15:10:48:949',436,0.382997,0.2855,-0.491382,0.592982,0.553627,0.305361,-0.178954,0.536039,0.92596,-0.343725,-0.456958,0.765115,0.957203,-0.508101,-0.340199,0.858835,?,2
1060,'2018/09/14 15:10:48:949',436,0.38034,0.284295,-0.489172,0.592982,0.553056,0.305833,-0.178954,0.536039,0.92397,-0.344958,-0.456364,0.765115,0.960345,-0.502428,-0.339037,0.858835,?,2
1061,'2018/09/14 15:10:48:975',436,0.377682,0.283089,-0.486962,0.592982,0.552484,0.306306,-0.178954,0.536039,0.921981,-0.346191,-0.455771,0.765115,0.963487,-0.496756,-0.337874,0.858835,?,2
1062,'2018/09/14 15:10:48:995',436,0.375024,0.280965,-0.476545,0.592982,0.551912,0.309655,-0.177477,0.536039,0.919991,-0.346568,-0.45397,0.765115,0.966629,-0.485635,-0.335928,0.858835,?,2
1063,'2018/09/14 15:10:49:024',436,0.372366,0.278841,-0.466127,0.592982,0.551341,0.313005,-0.175999,0.536039,0.918002,-0.346946,-0.452169,0.765115,0.969771,-0.474514,-0.333981,0.858835,?,2
1064,'2018/09/14 15:10:49:024',436,0.369709,0.276717,-0.45571,0.592982,0.550769,0.316355,-0.174522,0.536039,0.916012,-0.347323,-0.450369,0.765115,0.972913,-0.463393,-0.332035,0.858835,?,2
1065,'2018/09/14 15:10:49:045',436,0.367051,0.274593,-0.445292,0.592982,0.550197,0.319705,-0.173044,0.536039,0.914023,-0.3477,-0.448568,0.765115,0.976054,-0.452272,-0.330089,0.858835,?,2
1066,'2018/09/14 15:10:49:073',436,0.367051,0.273354,-0.424066,0.592982,0.550197,0.324466,-0.17097,0.536039,0.914023,-0.344527,-0.445801,0.765115,0.976054,-0.442359,-0.328321,0.858835,?,2
1067,'2018/09/14 15:10:49:073',436,0.367051,0.272115,-0.40284,0.592982,0.550197,0.329228,-0.168896,0.536039,0.914023,-0.341354,-0.443034,0.765115,0.976054,-0.432445,-0.326553,0.858835,?,2
1068,'2018/09/14 15:10:49:092',436,0.367051,0.270876,-0.381614,0.592982,0.550197,0.33399,-0.166821,0.536039,0.914023,-0.33818,-0.440266,0.765115,0.976054,-0.422531,-0.324786,0.858835,?,2
1069,'2018/09/14 15:10:49:110',436,0.367051,0.269637,-0.360387,0.592982,0.550197,0.338752,-0.164747,0.536039,0.914023,-0.335007,-0.437499,0.765115,0.976054,-0.412618,-0.323018,0.858835,?,2
1070,'2018/09/14 15:10:49:126',436,0.367051,0.268398,-0.339161,0.592982,0.550197,0.343514,-0.162673,0.536039,0.914023,-0.331833,-0.434732,0.765115,0.976054,-0.402704,-0.321251,0.858835,?,2
1071,'2018/09/14 15:10:49:143',436,0.367051,0.267159,-0.317935,0.592982,0.550197,0.348276,-0.160599,0.536039,0.914023,-0.32866,-0.431965,0.765115,0.976054,-0.392791,-0.319483,0.858835,?,2
1072,'2018/09/14 15:10:49:160',436,0.367051,0.266839,-0.304916,0.592982,0.550197,0.350161,-0.160002,0.536039,0.914023,-0.326342,-0.430404,0.765115,0.976054,-0.388325,-0.318499,0.858835,?,2
1073,'2018/09/14 15:10:49:177',436,0.367051,0.266518,-0.291897,0.592982,0.550197,0.352046,-0.159406,0.536039,0.914023,-0.324025,-0.428843,0.765115,0.976054,-0.38386,-0.317515,0.858835,?,2
1074,'2018/09/14 15:10:49:195',436,0.367051,0.266198,-0.278879,0.592982,0.550197,0.35393,-0.158809,0.536039,0.914023,-0.321707,-0.427283,0.765115,0.976054,-0.379394,-0.316531,0.858835,?,2
1075,'2018/09/14 15:10:49:213',436,0.367051,0.265155,-0.253431,0.592982,0.550197,0.356036,-0.157148,0.536039,0.914023,-0.316902,-0.424081,0.765115,0.976054,-0.371485,-0.313769,0.858835,?,2
1076,'2018/09/14 15:10:49:241',436,0.367051,0.264433,-0.241001,0.592982,0.550197,0.356257,-0.156084,0.536039,0.914023,-0.314414,-0.42244,0.765115,0.976054,-0.368042,-0.31199,0.858835,?,2
1077,'2018/09/14 15:10:49:241',436,0.367051,0.263711,-0.228572,0.592982,0.550197,0.356478,-0.15502,0.536039,0.914023,-0.311927,-0.4208,0.765115,0.976054,-0.364599,-0.310211,0.858835,?,2
1078,'2018/09/14 15:10:49:263',436,0.367051,0.262988,-0.216143,0.592982,0.550197,0.356699,-0.153957,0.536039,0.914023,-0.309439,-0.419159,0.765115,0.976054,-0.361156,-0.308432,0.858835,?,2
1079,'2018/09/14 15:10:49:291',436,0.367051,0.262266,-0.203713,0.592982,0.550197,0.35692,-0.152893,0.536039,0.914023,-0.306952,-0.417518,0.765115,0.976054,-0.357713,-0.306653,0.858835,?,2
1080,'2018/09/14 15:10:49:291',436,0.367051,0.261544,-0.191284,0.592982,0.550197,0.35714,-0.151829,0.536039,0.914023,-0.304464,-0.415877,0.765115,0.976054,-0.35427,-0.304874,0.858835,?,2
1081,'2018/09/14 15:10:49:308',436,0.367051,0.260822,-0.178855,0.592982,0.550197,0.357361,-0.150765,0.536039,0.914023,-0.301976,-0.414236,0.765115,0.976054,-0.350827,-0.303096,0.858835,?,2
1082,'2018/09/14 15:10:49:326',436,0.367051,0.257684,-0.157761,0.592982,0.550197,0.357355,-0.149324,0.536039,0.914023,-0.297394,-0.410651,0.765115,0.976054,-0.344522,-0.298704,0.858835,?,2
1083,'2018/09/14 15:10:49:345',436,0.367051,0.254546,-0.136667,0.592982,0.550197,0.357349,-0.147884,0.536039,0.914023,-0.292811,-0.407067,0.765115,0.976054,-0.338217,-0.294312,0.858835,?,2
1084,'2018/09/14 15:10:49:361',436,0.367051,0.251409,-0.115573,0.592982,0.550197,0.357343,-0.146444,0.536039,0.914023,-0.288228,-0.403482,0.765115,0.976054,-0.331912,-0.28992,0.858835,?,2
1085,'2018/09/14 15:10:49:378',436,0.367051,0.248993,-0.106909,0.592982,0.550197,0.357116,-0.146067,0.536039,0.914023,-0.286133,-0.401539,0.765115,0.976054,-0.32905,-0.287307,0.858835,?,2
1086,'2018/09/14 15:10:49:394',436,0.367051,0.2421,-0.093297,0.592982,0.550197,0.356555,-0.145691,0.536039,0.914023,-0.282181,-0.397119,0.765115,0.976054,-0.323451,-0.281966,0.858835,?,2
1087,'2018/09/14 15:10:49:410',436,0.367051,0.235206,-0.079685,0.592982,0.550197,0.355993,-0.145315,0.536039,0.914023,-0.27823,-0.3927,0.765115,0.976054,-0.317851,-0.276625,0.858835,?,2
1088,'2018/09/14 15:10:49:429',436,0.367051,0.228313,-0.066073,0.592982,0.550197,0.355432,-0.144938,0.536039,0.914023,-0.274278,-0.38828,0.765115,0.976054,-0.312252,-0.271284,0.858835,?,2
1089,'2018/09/14 15:10:49:447',436,0.367051,0.221419,-0.052461,0.592982,0.550197,0.35487,-0.144562,0.536039,0.914023,-0.270327,-0.38386,0.765115,0.976054,-0.306653,-0.265944,0.858835,?,2
1090,'2018/09/14 15:10:49:474',436,0.367051,0.214526,-0.038849,0.592982,0.550197,0.354308,-0.144186,0.536039,0.914023,-0.266375,-0.37944,0.765115,0.976054,-0.301053,-0.260603,0.858835,?,2
1091,'2018/09/14 15:10:49:474',436,0.367051,0.207632,-0.025237,0.592982,0.550197,0.353747,-0.143809,0.536039,0.914023,-0.262423,-0.375021,0.765115,0.976054,-0.295454,-0.255262,0.858835,?,2
1092,'2018/09/14 15:10:49:492',436,0.367051,0.203154,-0.02029,0.592982,0.550197,0.353412,-0.143809,0.536039,0.914023,-0.260567,-0.372545,0.765115,0.976054,-0.292716,-0.252534,0.858835,?,2
1093,'2018/09/14 15:10:49:510',436,0.367051,0.198676,-0.015343,0.592982,0.550197,0.353077,-0.143809,0.536039,0.914023,-0.258711,-0.370069,0.765115,0.976054,-0.289979,-0.249807,0.858835,?,2
1094,'2018/09/14 15:10:49:525',436,0.367051,0.188879,-0.007947,0.592982,0.550197,0.352454,-0.143809,0.536039,0.914023,-0.255368,-0.364846,0.765115,0.976054,-0.284649,-0.244965,0.858835,?,2
1095,'2018/09/14 15:10:49:544',436,0.367051,0.179082,-0.000552,0.592982,0.550197,0.35183,-0.143809,0.536039,0.914023,-0.252026,-0.359623,0.765115,0.976054,-0.279319,-0.240124,0.858835,?,2
1096,'2018/09/14 15:10:49:562',436,0.367051,0.173763,0.001896,0.592982,0.550197,0.351541,-0.143809,0.536039,0.914023,-0.25054,-0.356876,0.765115,0.976054,-0.276726,-0.23801,0.858835,?,2
1097,'2018/09/14 15:10:49:579',436,0.367051,0.163384,0.005265,0.592982,0.550197,0.349809,-0.143954,0.536039,0.914023,-0.248579,-0.351796,0.765115,0.976054,-0.271997,-0.234434,0.858835,?,2
1098,'2018/09/14 15:10:49:607',436,0.367051,0.153004,0.008634,0.592982,0.550197,0.348077,-0.144098,0.536039,0.914023,-0.246617,-0.346716,0.765115,0.976054,-0.267268,-0.230858,0.858835,?,2
1099,'2018/09/14 15:10:49:607',436,0.367051,0.142625,0.012002,0.592982,0.550197,0.346345,-0.144243,0.536039,0.914023,-0.244656,-0.341637,0.765115,0.976054,-0.26254,-0.227282,0.858835,?,2
1100,'2018/09/14 15:10:49:630',436,0.367051,0.132246,0.015371,0.592982,0.550197,0.344613,-0.144388,0.536039,0.914023,-0.242695,-0.336557,0.765115,0.976054,-0.257811,-0.223706,0.858835,?,2
1101,'2018/09/14 15:10:49:656',436,0.367051,0.121867,0.01874,0.592982,0.550197,0.342881,-0.144532,0.536039,0.914023,-0.240733,-0.331478,0.765115,0.976054,-0.253082,-0.220129,0.858835,?,2
1102,'2018/09/14 15:10:49:656',436,0.367051,0.111488,0.022109,0.592982,0.550197,0.341149,-0.144677,0.536039,0.914023,-0.238772,-0.326398,0.765115,0.976054,-0.248353,-0.216553,0.858835,?,2
1103,'2018/09/14 15:10:49:675',436,0.367051,0.101109,0.025477,0.592982,0.550197,0.339417,-0.144821,0.536039,0.914023,-0.23681,-0.321318,0.765115,0.976054,-0.243624,-0.212977,0.858835,?,2
1104,'2018/09/14 15:10:49:693',436,0.367051,0.091204,0.026194,0.592982,0.550197,0.331878,-0.14668,0.536039,0.914023,-0.236982,-0.317556,0.765115,0.976054,-0.239993,-0.210195,0.858835,?,2
1105,'2018/09/14 15:10:49:712',436,0.367051,0.081299,0.026911,0.592982,0.550197,0.324338,-0.148539,0.536039,0.914023,-0.237154,-0.313793,0.765115,0.976054,-0.236362,-0.207413,0.858835,?,2
1106,'2018/09/14 15:10:49:729',436,0.367051,0.071394,0.027628,0.592982,0.550197,0.316799,-0.150398,0.536039,0.914023,-0.237326,-0.310031,0.765115,0.976054,-0.232731,-0.204631,0.858835,?,2
1107,'2018/09/14 15:10:49:746',436,0.367051,0.066549,0.027424,0.592982,0.550197,0.310704,-0.152113,0.536039,0.914023,-0.237973,-0.308601,0.765115,0.976054,-0.231236,-0.203312,0.858835,?,2
1108,'2018/09/14 15:10:49:774',436,0.367051,0.061704,0.027221,0.592982,0.550197,0.304608,-0.153827,0.536039,0.914023,-0.23862,-0.307171,0.765115,0.976054,-0.229741,-0.201992,0.858835,?,2
1109,'2018/09/14 15:10:49:774',436,0.367051,0.05686,0.027017,0.592982,0.550197,0.298512,-0.155542,0.536039,0.914023,-0.239268,-0.305741,0.765115,0.976054,-0.228246,-0.200672,0.858835,?,2
1110,'2018/09/14 15:10:49:789',436,0.367051,0.052015,0.026813,0.592982,0.550197,0.292416,-0.157256,0.536039,0.914023,-0.239915,-0.304312,0.765115,0.976054,-0.226751,-0.199353,0.858835,?,2
1111,'2018/09/14 15:10:49:813',436,0.367051,0.042574,0.025555,0.592982,0.550197,0.276321,-0.164646,0.536039,0.914023,-0.241534,-0.302391,0.765115,0.976054,-0.224271,-0.19653,0.858835,?,2
1112,'2018/09/14 15:10:49:825',436,0.367051,0.033134,0.024297,0.592982,0.550197,0.260227,-0.172035,0.536039,0.914023,-0.243153,-0.300471,0.765115,0.976054,-0.221791,-0.193707,0.858835,?,2
1113,'2018/09/14 15:10:49:843',436,0.367051,0.023693,0.023039,0.592982,0.550197,0.244132,-0.179425,0.536039,0.914023,-0.244772,-0.298551,0.765115,0.976054,-0.219311,-0.190884,0.858835,?,2
1114,'2018/09/14 15:10:49:858',436,0.367051,0.019097,0.021985,0.592982,0.550197,0.234133,-0.1851,0.536039,0.914023,-0.245744,-0.298061,0.765115,0.976054,-0.218325,-0.18938,0.858835,?,2
1115,'2018/09/14 15:10:49:878',436,0.367051,0.014501,0.02093,0.592982,0.550197,0.224133,-0.190775,0.536039,0.914023,-0.246716,-0.29757,0.765115,0.976054,-0.21734,-0.187877,0.858835,?,2
1116,'2018/09/14 15:10:49:895',436,0.367051,0.009905,0.019876,0.592982,0.550197,0.214134,-0.19645,0.536039,0.914023,-0.247687,-0.29708,0.765115,0.976054,-0.216355,-0.186373,0.858835,?,2
1117,'2018/09/14 15:10:49:909',436,0.367051,0.002122,0.017667,0.592982,0.550197,0.190966,-0.203195,0.536039,0.914023,-0.248891,-0.296609,0.765115,0.976054,-0.214595,-0.183304,0.858835,?,2
1118,'2018/09/14 15:10:49:927',436,0.367051,-0.00566,0.015458,0.592982,0.550197,0.167798,-0.209939,0.536039,0.914023,-0.250095,-0.296138,0.765115,0.976054,-0.212834,-0.180235,0.858835,?,2
1119,'2018/09/14 15:10:49:941',436,0.367051,-0.013443,0.013249,0.592982,0.550197,0.14463,-0.216684,0.536039,0.914023,-0.251298,-0.295667,0.765115,0.976054,-0.211073,-0.177166,0.858835,?,2
1120,'2018/09/14 15:10:49:962',436,0.367051,-0.021226,0.01104,0.592982,0.550197,0.121462,-0.223428,0.536039,0.914023,-0.252502,-0.295196,0.765115,0.976054,-0.209313,-0.174097,0.858835,?,2
1121,'2018/09/14 15:10:49:977',436,0.367051,-0.024413,0.009886,0.592982,0.550197,0.108293,-0.224498,0.536039,0.914023,-0.252734,-0.295216,0.765115,0.976054,-0.208537,-0.172531,0.858835,?,2
1122,'2018/09/14 15:10:49:996',436,0.367051,-0.028432,0.008106,0.592982,0.550197,0.087054,-0.224836,0.536039,0.914023,-0.251931,-0.295082,0.765115,0.976054,-0.206968,-0.169559,0.858835,?,2
1123,'2018/09/14 15:10:50:013',436,0.367051,-0.032452,0.006326,0.592982,0.550197,0.065814,-0.225175,0.536039,0.914023,-0.251129,-0.294948,0.765115,0.976054,-0.2054,-0.166586,0.858835,?,2
1124,'2018/09/14 15:10:50:041',436,0.367051,-0.036471,0.004546,0.592982,0.550197,0.044575,-0.225514,0.536039,0.914023,-0.250326,-0.294814,0.765115,0.976054,-0.203831,-0.163613,0.858835,?,2
1125,'2018/09/14 15:10:50:041',436,0.367051,-0.040491,0.002766,0.592982,0.550197,0.023335,-0.225852,0.536039,0.914023,-0.249524,-0.29468,0.765115,0.976054,-0.202262,-0.16064,0.858835,?,2
1126,'2018/09/14 15:10:50:061',436,0.367051,-0.044511,0.000986,0.592982,0.550197,0.002096,-0.226191,0.536039,0.914023,-0.248721,-0.294547,0.765115,0.976054,-0.200693,-0.157667,0.858835,?,2
1127,'2018/09/14 15:10:50:075',436,0.367051,-0.044038,0.000287,0.547826,0.550197,-0.006457,-0.22298,0.507372,0.914023,-0.245167,-0.293268,0.773183,0.976054,-0.199054,-0.15506,0.856774,?,2
1128,'2018/09/14 15:10:50:091',436,0.367051,-0.043564,-0.000413,0.50267,0.550197,-0.01501,-0.219769,0.478706,0.914023,-0.241614,-0.29199,0.781251,0.976054,-0.197416,-0.152452,0.854713,?,2
1129,'2018/09/14 15:10:50:109',436,0.367051,-0.043091,-0.001112,0.457514,0.550197,-0.023563,-0.216558,0.450039,0.914023,-0.23806,-0.290712,0.789319,0.976054,-0.195777,-0.149844,0.852651,?,2
1130,'2018/09/14 15:10:50:128',436,0.367051,-0.042618,-0.001812,0.412358,0.550197,-0.032117,-0.213347,0.421373,0.914023,-0.234506,-0.289433,0.797387,0.976054,-0.194138,-0.147237,0.85059,?,2
1131,'2018/09/14 15:10:50:155',436,0.367051,-0.042145,-0.002511,0.367202,0.550197,-0.04067,-0.210136,0.392707,0.914023,-0.230952,-0.288155,0.805455,0.976054,-0.1925,-0.144629,0.848529,?,2
1132,'2018/09/14 15:10:50:155',436,0.367051,-0.040839,-0.002585,0.322046,0.550197,-0.041152,-0.207656,0.36404,0.914023,-0.228432,-0.28703,0.813523,0.976054,-0.191655,-0.143429,0.846467,?,2
1133,'2018/09/14 15:10:50:179',436,0.387495,-0.03731,-0.002278,0.274374,0.530515,-0.041635,-0.202277,0.340844,0.939032,-0.222128,-0.283652,0.826139,1.017401,-0.190171,-0.14111,0.84972,?,2
1134,'2018/09/14 15:10:50:211',436,0.40794,-0.033782,-0.001971,0.226702,0.510834,-0.042118,-0.196897,0.317647,0.964042,-0.215825,-0.280273,0.838755,1.058747,-0.188687,-0.138791,0.852973,?,2
1135,'2018/09/14 15:10:50:212',436,0.428385,-0.030254,-0.001663,0.17903,0.491152,-0.042601,-0.191518,0.29445,0.989052,-0.209521,-0.276895,0.851371,1.100093,-0.187203,-0.136472,0.856225,?,2
1136,'2018/09/14 15:10:50:229',436,0.44883,-0.026725,-0.001356,0.131358,0.47147,-0.043084,-0.186139,0.271254,1.014062,-0.203217,-0.273516,0.863987,1.141439,-0.185718,-0.134153,0.859478,?,2
1137,'2018/09/14 15:10:50:257',436,0.469274,-0.024503,-0.000974,0.128842,0.451788,-0.043084,-0.18324,0.276723,1.039071,-0.199433,-0.271263,0.868535,1.182786,-0.185079,-0.133034,0.864792,?,2
1138,'2018/09/14 15:10:50:257',436,0.489719,-0.022281,-0.000593,0.126326,0.432106,-0.043084,-0.180341,0.282193,1.064081,-0.195649,-0.269009,0.873083,1.224132,-0.18444,-0.131916,0.870106,?,2
1139,'2018/09/14 15:10:50:280',436,0.510164,-0.020059,-0.000211,0.123809,0.412425,-0.043084,-0.177441,0.287663,1.089091,-0.191865,-0.266756,0.877631,1.265478,-0.183801,-0.130797,0.875421,?,2
1140,'2018/09/14 15:10:50:307',436,0.537717,-0.015245,0.000818,0.122181,0.395718,-0.043084,-0.173363,0.301816,1.119098,-0.184093,-0.261748,0.885188,1.309103,-0.183059,-0.12866,0.882943,?,2
1141,'2018/09/14 15:10:50:308',436,0.565271,-0.010431,0.001847,0.120553,0.379012,-0.043084,-0.169285,0.315969,1.149105,-0.176322,-0.256741,0.892746,1.352727,-0.182316,-0.126522,0.890465,?,2
1142,'2018/09/14 15:10:50:339',436,0.592825,-0.005617,0.002876,0.118924,0.362306,-0.043084,-0.165207,0.330123,1.179112,-0.16855,-0.251733,0.900303,1.396352,-0.181574,-0.124384,0.897988,?,2
1143,'2018/09/14 15:10:50:339',436,0.599933,-0.003025,0.003523,0.119812,0.365281,-0.043084,-0.164029,0.338806,1.184109,-0.164563,-0.248979,0.903312,1.39863,-0.18147,-0.123366,0.900196,?,2
1144,'2018/09/14 15:10:50:361',436,0.607042,-0.000433,0.004171,0.1207,0.368257,-0.043084,-0.16285,0.34749,1.189106,-0.160575,-0.246225,0.906321,1.400908,-0.181367,-0.122347,0.902404,?,2
1145,'2018/09/14 15:10:50:373',436,0.614151,0.002158,0.004818,0.121588,0.371233,-0.043084,-0.161671,0.356173,1.194103,-0.156588,-0.243471,0.90933,1.403186,-0.181263,-0.121328,0.904612,?,2
1146,'2018/09/14 15:10:50:389',436,0.62126,0.00475,0.005465,0.122476,0.374208,-0.043084,-0.160492,0.364857,1.1991,-0.152601,-0.240717,0.912339,1.405465,-0.18116,-0.120309,0.906821,?,2
1147,'2018/09/14 15:10:50:408',436,0.628369,0.009834,0.006095,0.126941,0.377184,-0.043084,-0.158494,0.38304,1.204098,-0.145859,-0.235506,0.916377,1.407743,-0.181755,-0.118496,0.909348,?,2
1148,'2018/09/14 15:10:50:429',436,0.635477,0.014917,0.006725,0.131407,0.380159,-0.043084,-0.156496,0.401223,1.209095,-0.139118,-0.230294,0.920416,1.410021,-0.18235,-0.116683,0.911876,?,2
1149,'2018/09/14 15:10:50:447',436,0.642586,0.020001,0.007355,0.135873,0.383135,-0.043084,-0.154499,0.419405,1.214092,-0.132376,-0.225082,0.924454,1.412299,-0.182945,-0.11487,0.914404,?,2
1150,'2018/09/14 15:10:50:477',436,0.642586,0.022493,0.007338,0.139451,0.383135,-0.043084,-0.15368,0.428905,1.214092,-0.129622,-0.222624,0.925483,1.412299,-0.183643,-0.114076,0.914723,?,2
1151,'2018/09/14 15:10:50:477',436,0.642586,0.024985,0.00732,0.143029,0.383135,-0.043084,-0.152861,0.438404,1.214092,-0.126868,-0.220166,0.926513,1.412299,-0.184342,-0.113282,0.915042,?,2
1152,'2018/09/14 15:10:50:495',436,0.642586,0.029173,0.005026,0.146607,0.383135,-0.043748,-0.151531,0.447903,1.214092,-0.123259,-0.21581,0.927542,1.412299,-0.186481,-0.112023,0.915362,?,2
1153,'2018/09/14 15:10:50:523',436,0.642586,0.03336,0.002732,0.150185,0.383135,-0.044412,-0.150201,0.457402,1.214092,-0.119649,-0.211454,0.928571,1.412299,-0.18862,-0.110765,0.915681,?,2
1154,'2018/09/14 15:10:50:523',436,0.642586,0.037548,0.000437,0.153763,0.383135,-0.045076,-0.148871,0.466901,1.214092,-0.116039,-0.207098,0.9296,1.412299,-0.190759,-0.109507,0.916,?,2
1155,'2018/09/14 15:10:50:544',436,0.642586,0.041736,-0.001857,0.157341,0.383135,-0.04574,-0.147541,0.4764,1.214092,-0.11243,-0.202742,0.93063,1.412299,-0.192898,-0.108248,0.91632,?,2
