@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute t0_avg numeric
@attribute t1_avg numeric
@attribute t2_avg numeric
@attribute t3_avg numeric
@attribute a0_avg numeric
@attribute a1_avg numeric
@attribute a2_avg numeric
@attribute a3_avg numeric
@attribute b0_avg numeric
@attribute b1_avg numeric
@attribute b2_avg numeric
@attribute b3_avg numeric
@attribute g0_avg numeric
@attribute g1_avg numeric
@attribute g2_avg numeric
@attribute g3_avg numeric
@attribute mood {0,1,2,3}
@attribute facialExpression {0,1,2,3}

@data
608,'2018/09/14 15:10:30:550',435,0.093724,0.223541,0.398118,0.086084,-0.062814,0.468293,0.327431,0.388536,0.661309,-0.522404,-0.379366,0.551908,0.660742,-0.492844,-0.394729,0.662382,?,2
609,'2018/09/14 15:10:30:569',435,0.091992,0.200555,0.376677,0.089695,-0.05461,0.461836,0.323675,0.388997,0.663919,-0.523337,-0.389456,0.555689,0.661151,-0.492742,-0.394503,0.660722,?,2
610,'2018/09/14 15:10:30:596',435,0.089682,0.167592,0.344863,0.09142,-0.047358,0.439955,0.308324,0.390194,0.664219,-0.525651,-0.398612,0.556439,0.661287,-0.493562,-0.394737,0.658236,?,2
611,'2018/09/14 15:10:30:598',435,0.087372,0.13463,0.313048,0.093145,-0.040106,0.418075,0.292974,0.391391,0.664519,-0.527966,-0.407768,0.55719,0.661422,-0.494382,-0.394971,0.65575,?,2
612,'2018/09/14 15:10:30:627',435,0.085062,0.101667,0.281234,0.09487,-0.032855,0.396194,0.277623,0.392587,0.664819,-0.530281,-0.416925,0.55794,0.661558,-0.495202,-0.395205,0.653263,?,2
613,'2018/09/14 15:10:30:631',435,0.082751,0.068704,0.24942,0.096595,-0.025603,0.374314,0.262272,0.393784,0.665119,-0.532596,-0.426081,0.55869,0.661693,-0.496022,-0.395438,0.650777,?,2
614,'2018/09/14 15:10:30:662',435,0.080441,0.035742,0.217606,0.09832,-0.018352,0.352434,0.246922,0.394981,0.665419,-0.534911,-0.435237,0.559441,0.661829,-0.496842,-0.395672,0.648291,?,2
615,'2018/09/14 15:10:30:665',435,0.079372,0.000628,0.178883,0.097652,-0.013143,0.314795,0.217916,0.397508,0.663173,-0.537423,-0.440004,0.558287,0.662528,-0.497399,-0.395353,0.646182,?,2
616,'2018/09/14 15:10:30:683',435,0.078302,-0.034486,0.14016,0.096984,-0.007935,0.277156,0.18891,0.400035,0.660928,-0.539934,-0.444772,0.557133,0.663227,-0.497955,-0.395035,0.644072,?,2
617,'2018/09/14 15:10:30:702',435,0.077232,-0.0696,0.101437,0.096316,-0.002727,0.239518,0.159904,0.402562,0.658683,-0.542446,-0.449539,0.55598,0.663926,-0.498511,-0.394716,0.641963,?,2
618,'2018/09/14 15:10:30:713',435,0.076163,-0.104714,0.062714,0.095648,0.002481,0.201879,0.130897,0.405089,0.656437,-0.544958,-0.454306,0.554826,0.664625,-0.499067,-0.394397,0.639854,?,2
619,'2018/09/14 15:10:30:734',435,0.075093,-0.139827,0.023991,0.09498,0.00769,0.164241,0.101891,0.407616,0.654192,-0.547469,-0.459074,0.553672,0.665325,-0.499624,-0.394078,0.637744,?,2
620,'2018/09/14 15:10:30:751',435,0.07489,-0.156454,0.003599,0.094192,0.010954,0.142698,0.084479,0.409031,0.652493,-0.548573,-0.460016,0.552831,0.665929,-0.499694,-0.39367,0.636984,?,2
621,'2018/09/14 15:10:30:780',435,0.074687,-0.17308,-0.016792,0.093405,0.014219,0.121155,0.067067,0.410446,0.650793,-0.549676,-0.460958,0.55199,0.666533,-0.499765,-0.393262,0.636223,?,2
622,'2018/09/14 15:10:30:780',435,0.074484,-0.189706,-0.037184,0.092618,0.017483,0.099612,0.049656,0.411861,0.649094,-0.550779,-0.461901,0.551149,0.667138,-0.499836,-0.392854,0.635463,?,2
623,'2018/09/14 15:10:30:801',435,0.074219,-0.215739,-0.075299,0.091434,0.029838,0.058157,0.020046,0.414069,0.645202,-0.552328,-0.462045,0.549497,0.6689,-0.49976,-0.391441,0.634823,?,2
624,'2018/09/14 15:10:30:829',435,0.073955,-0.241773,-0.113414,0.090249,0.042193,0.016702,-0.009563,0.416278,0.64131,-0.553877,-0.46219,0.547845,0.670662,-0.499684,-0.390028,0.634184,?,2
625,'2018/09/14 15:10:30:829',435,0.073894,-0.25118,-0.131138,0.089852,0.051283,-0.003211,-0.02176,0.417072,0.639116,-0.554322,-0.461392,0.547033,0.67182,-0.499538,-0.389023,0.634306,?,2
626,'2018/09/14 15:10:30:853',435,0.073833,-0.260587,-0.148861,0.089455,0.060373,-0.023123,-0.033958,0.417866,0.636923,-0.554768,-0.460594,0.546222,0.672979,-0.499392,-0.388018,0.634427,?,2
627,'2018/09/14 15:10:30:882',435,0.073772,-0.269995,-0.166584,0.089058,0.069464,-0.043035,-0.046155,0.418661,0.63473,-0.555213,-0.459797,0.54541,0.674137,-0.499246,-0.387012,0.634548,?,2
628,'2018/09/14 15:10:30:882',435,0.073711,-0.279402,-0.184308,0.088661,0.078554,-0.062948,-0.058353,0.419455,0.632537,-0.555659,-0.458999,0.544599,0.675295,-0.499099,-0.386007,0.63467,?,2
629,'2018/09/14 15:10:30:898',435,0.07365,-0.288809,-0.202031,0.088264,0.087645,-0.08286,-0.07055,0.420249,0.630344,-0.556104,-0.458201,0.543787,0.676453,-0.498953,-0.385002,0.634791,?,2
630,'2018/09/14 15:10:30:915',435,0.073589,-0.298216,-0.219754,0.087867,0.096735,-0.102773,-0.082747,0.421043,0.62815,-0.55655,-0.457403,0.542976,0.677611,-0.498807,-0.383997,0.634912,?,2
631,'2018/09/14 15:10:30:930',435,0.073396,-0.312606,-0.249525,0.088019,0.117206,-0.128513,-0.090051,0.423435,0.623842,-0.557251,-0.456285,0.541372,0.679911,-0.499037,-0.381682,0.635586,?,2
632,'2018/09/14 15:10:30:950',435,0.073203,-0.326995,-0.279296,0.088171,0.137676,-0.154253,-0.097355,0.425827,0.619534,-0.557951,-0.455166,0.539768,0.682211,-0.499267,-0.379366,0.63626,?,2
633,'2018/09/14 15:10:30:980',435,0.073071,-0.331977,-0.291343,0.08872,0.149056,-0.16008,-0.092461,0.427424,0.61742,-0.558206,-0.454846,0.538975,0.683354,-0.499644,-0.378055,0.636813,?,2
634,'2018/09/14 15:10:30:980',435,0.072939,-0.336959,-0.303391,0.089269,0.160436,-0.165908,-0.087567,0.429022,0.615305,-0.558462,-0.454525,0.538182,0.684496,-0.50002,-0.376745,0.637365,?,2
635,'2018/09/14 15:10:31:013',435,0.072807,-0.341941,-0.315438,0.089818,0.171816,-0.171735,-0.082674,0.43062,0.61319,-0.558717,-0.454204,0.53739,0.685638,-0.500396,-0.375434,0.637918,?,2
636,'2018/09/14 15:10:31:014',435,0.072674,-0.346922,-0.327485,0.090368,0.183196,-0.177563,-0.07778,0.432218,0.611075,-0.558972,-0.453883,0.536597,0.68678,-0.500773,-0.374124,0.638471,?,2
637,'2018/09/14 15:10:31:032',435,0.073794,-0.356264,-0.345916,0.09378,0.208545,-0.19018,-0.070607,0.437182,0.607236,-0.559764,-0.454807,0.534951,0.688433,-0.502441,-0.37152,0.639473,?,2
638,'2018/09/14 15:10:31:062',435,0.074914,-0.365605,-0.364347,0.097192,0.233894,-0.202797,-0.063435,0.442145,0.603396,-0.560556,-0.45573,0.533305,0.690085,-0.50411,-0.368917,0.640475,?,2
639,'2018/09/14 15:10:31:085',435,0.076034,-0.374947,-0.382778,0.100604,0.259244,-0.215414,-0.056262,0.447109,0.599557,-0.561349,-0.456653,0.531659,0.691738,-0.505778,-0.366314,0.641478,?,2
640,'2018/09/14 15:10:31:085',435,0.077154,-0.384288,-0.401209,0.104016,0.284593,-0.228031,-0.04909,0.452073,0.595717,-0.562141,-0.457576,0.530012,0.693391,-0.507446,-0.363711,0.64248,?,2
641,'2018/09/14 15:10:31:112',435,0.078406,-0.388647,-0.407593,0.106879,0.298562,-0.23482,-0.046811,0.455439,0.593992,-0.562678,-0.45882,0.529159,0.693901,-0.508738,-0.362419,0.64293,?,2
642,'2018/09/14 15:10:31:133',435,0.079658,-0.397541,-0.416219,0.109741,0.312532,-0.247913,-0.044532,0.458805,0.592267,-0.56372,-0.462267,0.528305,0.694411,-0.511973,-0.360019,0.643379,?,2
643,'2018/09/14 15:10:31:134',435,0.08091,-0.406434,-0.424846,0.112604,0.326501,-0.261007,-0.042253,0.462171,0.590542,-0.564762,-0.465715,0.527452,0.694922,-0.515208,-0.35762,0.643829,?,2
644,'2018/09/14 15:10:31:154',435,0.082162,-0.415327,-0.433473,0.115467,0.34047,-0.2741,-0.039975,0.465536,0.588817,-0.565804,-0.469162,0.526598,0.695432,-0.518443,-0.35522,0.644279,?,2
645,'2018/09/14 15:10:31:183',435,0.083414,-0.424221,-0.442099,0.11833,0.35444,-0.287193,-0.037696,0.468902,0.587092,-0.566846,-0.47261,0.525744,0.695943,-0.521678,-0.35282,0.644728,?,2
646,'2018/09/14 15:10:31:183',435,0.084666,-0.433114,-0.450726,0.121193,0.368409,-0.300287,-0.035417,0.472268,0.585368,-0.567889,-0.476058,0.524891,0.696453,-0.524912,-0.350421,0.645178,?,2
647,'2018/09/14 15:10:31:202',435,0.084666,-0.441515,-0.449637,0.121193,0.368409,-0.309479,-0.035417,0.472268,0.585368,-0.568081,-0.479545,0.524891,0.696453,-0.528628,-0.348397,0.645178,?,2
648,'2018/09/14 15:10:31:232',435,0.084666,-0.449916,-0.448548,0.121193,0.368409,-0.31867,-0.035417,0.472268,0.585368,-0.568274,-0.483033,0.524891,0.696453,-0.532343,-0.346373,0.645178,?,2
649,'2018/09/14 15:10:31:232',435,0.084666,-0.458317,-0.447458,0.121193,0.368409,-0.327862,-0.035417,0.472268,0.585368,-0.568467,-0.486521,0.524891,0.696453,-0.536058,-0.344349,0.645178,?,2
650,'2018/09/14 15:10:31:248',435,0.084666,-0.466718,-0.446369,0.121193,0.368409,-0.337054,-0.035417,0.472268,0.585368,-0.56866,-0.490009,0.524891,0.696453,-0.539774,-0.342325,0.645178,?,2
651,'2018/09/14 15:10:31:267',435,0.084666,-0.475119,-0.44528,0.121193,0.368409,-0.346246,-0.035417,0.472268,0.585368,-0.568852,-0.493497,0.524891,0.696453,-0.543489,-0.340301,0.645178,?,2
652,'2018/09/14 15:10:31:283',435,0.084666,-0.478986,-0.441947,0.121193,0.368409,-0.349134,-0.035417,0.472268,0.585368,-0.56854,-0.494781,0.524891,0.696453,-0.545262,-0.339383,0.645178,?,2
653,'2018/09/14 15:10:31:302',435,0.084666,-0.486167,-0.427518,0.119336,0.368409,-0.345668,-0.034698,0.467528,0.585368,-0.566853,-0.494878,0.524823,0.696453,-0.547918,-0.337891,0.644549,?,2
654,'2018/09/14 15:10:31:329',435,0.084666,-0.493347,-0.413088,0.11748,0.368409,-0.342202,-0.03398,0.462787,0.585368,-0.565166,-0.494975,0.524756,0.696453,-0.550575,-0.336398,0.643921,?,2
655,'2018/09/14 15:10:31:350',435,0.084666,-0.500528,-0.398659,0.115623,0.368409,-0.338736,-0.033261,0.458047,0.585368,-0.563478,-0.495072,0.524689,0.696453,-0.553231,-0.334905,0.643292,?,2
656,'2018/09/14 15:10:31:351',435,0.084666,-0.507708,-0.384229,0.113766,0.368409,-0.33527,-0.032543,0.453306,0.585368,-0.561791,-0.495169,0.524621,0.696453,-0.555887,-0.333413,0.642663,?,2
657,'2018/09/14 15:10:31:369',435,0.084666,-0.511021,-0.373132,0.11191,0.368409,-0.328916,-0.031824,0.448566,0.585368,-0.560416,-0.493982,0.524554,0.696453,-0.556771,-0.332837,0.642034,?,2
658,'2018/09/14 15:10:31:398',435,0.084666,-0.514334,-0.362035,0.110053,0.368409,-0.322562,-0.031105,0.443825,0.585368,-0.55904,-0.492795,0.524486,0.696453,-0.557655,-0.332261,0.641405,?,2
659,'2018/09/14 15:10:31:398',435,0.084666,-0.517647,-0.350938,0.108197,0.368409,-0.316209,-0.030387,0.439085,0.585368,-0.557665,-0.491608,0.524419,0.696453,-0.558539,-0.331686,0.640776,?,2
660,'2018/09/14 15:10:31:419',435,0.086865,-0.523796,-0.325265,0.105851,0.367931,-0.297919,-0.024168,0.43277,0.585416,-0.554402,-0.487042,0.525092,0.697528,-0.559197,-0.331205,0.639562,?,2
661,'2018/09/14 15:10:31:450',435,0.089063,-0.529945,-0.299592,0.103506,0.367452,-0.279629,-0.017949,0.426454,0.585464,-0.551139,-0.482475,0.525765,0.698604,-0.559856,-0.330724,0.638347,?,2
662,'2018/09/14 15:10:31:450',435,0.091261,-0.536094,-0.273918,0.101161,0.366974,-0.261339,-0.01173,0.420139,0.585513,-0.547875,-0.477909,0.526438,0.699679,-0.560514,-0.330243,0.637132,?,2
663,'2018/09/14 15:10:31:479',435,0.09346,-0.53893,-0.259342,0.100672,0.366496,-0.249402,-0.00623,0.418564,0.585561,-0.545987,-0.47453,0.527179,0.700755,-0.560288,-0.330337,0.636546,?,2
664,'2018/09/14 15:10:31:504',435,0.095658,-0.541765,-0.244766,0.100184,0.366017,-0.237466,-0.000729,0.416989,0.58561,-0.544099,-0.471151,0.527919,0.70183,-0.560062,-0.330432,0.63596,?,2
665,'2018/09/14 15:10:31:504',435,0.097856,-0.544601,-0.23019,0.099695,0.365539,-0.22553,0.004771,0.415415,0.585658,-0.542211,-0.467771,0.52866,0.702905,-0.559837,-0.330527,0.635374,?,2
666,'2018/09/14 15:10:31:533',435,0.100054,-0.547437,-0.215614,0.099206,0.365061,-0.213594,0.010271,0.41384,0.585707,-0.540323,-0.464392,0.5294,0.703981,-0.559611,-0.330621,0.634788,?,2
667,'2018/09/14 15:10:31:533',435,0.102253,-0.550272,-0.201038,0.098717,0.364582,-0.201658,0.015772,0.412265,0.585755,-0.538435,-0.461013,0.530141,0.705056,-0.559385,-0.330716,0.634202,?,2
668,'2018/09/14 15:10:31:549',435,0.105693,-0.555543,-0.174093,0.099447,0.364021,-0.184358,0.023517,0.410195,0.585582,-0.534792,-0.453762,0.531988,0.706733,-0.558238,-0.33172,0.633222,?,2
669,'2018/09/14 15:10:31:581',435,0.109133,-0.560814,-0.147148,0.100176,0.363459,-0.167058,0.031263,0.408124,0.585409,-0.531149,-0.446511,0.533835,0.708409,-0.557091,-0.332723,0.632241,?,2
670,'2018/09/14 15:10:31:581',435,0.110375,-0.563249,-0.134779,0.101394,0.363376,-0.161694,0.033508,0.407629,0.585187,-0.529394,-0.442639,0.534942,0.70901,-0.556169,-0.333632,0.631847,?,2
671,'2018/09/14 15:10:31:602',435,0.111617,-0.565684,-0.12241,0.102612,0.363293,-0.15633,0.035754,0.407134,0.584966,-0.527638,-0.438767,0.536049,0.709611,-0.555248,-0.334541,0.631453,?,2
672,'2018/09/14 15:10:31:630',435,0.112859,-0.568119,-0.110041,0.103831,0.36321,-0.150967,0.037999,0.406638,0.584744,-0.525883,-0.434895,0.537155,0.710212,-0.554326,-0.33545,0.631059,?,2
673,'2018/09/14 15:10:31:651',435,0.11352,-0.571276,-0.089864,0.107344,0.363127,-0.144391,0.040316,0.405347,0.583907,-0.522513,-0.428127,0.539046,0.711124,-0.552483,-0.337702,0.630517,?,2
674,'2018/09/14 15:10:31:651',435,0.114182,-0.574434,-0.069688,0.110857,0.363043,-0.137815,0.042634,0.404056,0.58307,-0.519143,-0.421358,0.540937,0.712035,-0.550641,-0.339954,0.629974,?,2
675,'2018/09/14 15:10:31:682',435,0.114843,-0.577591,-0.049511,0.11437,0.36296,-0.131239,0.044951,0.402765,0.582233,-0.515773,-0.41459,0.542828,0.712947,-0.548799,-0.342206,0.629432,?,2
676,'2018/09/14 15:10:31:682',435,0.115504,-0.580749,-0.029334,0.117884,0.362877,-0.124663,0.047268,0.401474,0.581397,-0.512403,-0.407822,0.544719,0.713858,-0.546956,-0.344458,0.62889,?,2
677,'2018/09/14 15:10:31:698',435,0.116165,-0.583907,-0.009157,0.121397,0.362794,-0.118087,0.049586,0.400004,0.579305,-0.507193,-0.399442,0.546232,0.71477,-0.545114,-0.34671,0.628348,?,2
678,'2018/09/14 15:10:31:729',435,0.113445,-0.581782,0.00214,0.125936,0.362794,-0.116875,0.049658,0.39903,0.577435,-0.503738,-0.394934,0.546638,0.71533,-0.543907,-0.349238,0.628003,?,2
679,'2018/09/14 15:10:31:752',435,0.110726,-0.579657,0.013436,0.130474,0.362794,-0.115663,0.04973,0.398055,0.575565,-0.500283,-0.390426,0.547044,0.715891,-0.542701,-0.351765,0.627659,?,2
680,'2018/09/14 15:10:31:752',435,0.108006,-0.577532,0.024733,0.135013,0.362794,-0.114451,0.049802,0.39708,0.573694,-0.496827,-0.385919,0.547449,0.716452,-0.541495,-0.354293,0.627315,?,2
681,'2018/09/14 15:10:31:781',435,0.105287,-0.575408,0.036029,0.139551,0.362794,-0.113239,0.049874,0.396106,0.571824,-0.493372,-0.381411,0.547855,0.717012,-0.540289,-0.35682,0.62697,?,2
682,'2018/09/14 15:10:31:797',435,0.102567,-0.573283,0.047325,0.14409,0.362794,-0.112026,0.049946,0.395131,0.569954,-0.489917,-0.376903,0.548261,0.717573,-0.539082,-0.359348,0.626626,?,2
683,'2018/09/14 15:10:31:822',435,0.100429,-0.570436,0.050814,0.146333,0.362794,-0.112026,0.049946,0.394952,0.568699,-0.488077,-0.375292,0.547883,0.717823,-0.538797,-0.360532,0.626429,?,2
684,'2018/09/14 15:10:31:822',435,0.09829,-0.567589,0.054302,0.148576,0.362794,-0.112026,0.049946,0.394774,0.567444,-0.486236,-0.37368,0.547504,0.718073,-0.538512,-0.361717,0.626233,?,2
685,'2018/09/14 15:10:31:847',435,0.094143,-0.558509,0.058444,0.151936,0.362794,-0.112026,0.049946,0.394595,0.563677,-0.482416,-0.371059,0.545085,0.718684,-0.538699,-0.363616,0.625586,?,2
686,'2018/09/14 15:10:31:868',435,0.089995,-0.549428,0.062585,0.155295,0.362794,-0.112026,0.049946,0.394416,0.55991,-0.478595,-0.368438,0.542665,0.719294,-0.538887,-0.365514,0.624939,?,2
687,'2018/09/14 15:10:31:868',435,0.085847,-0.540348,0.066727,0.158654,0.362794,-0.112026,0.049946,0.394416,0.557397,-0.476614,-0.367428,0.540625,0.719905,-0.539075,-0.367413,0.624292,?,2
688,'2018/09/14 15:10:31:895',435,0.083838,-0.534115,0.06738,0.15977,0.362794,-0.112026,0.049946,0.394416,0.554885,-0.474634,-0.366418,0.538584,0.720265,-0.539548,-0.368128,0.623841,?,2
689,'2018/09/14 15:10:31:914',435,0.081612,-0.520626,0.067614,0.160557,0.362794,-0.112026,0.050226,0.394416,0.547956,-0.471068,-0.3641,0.533223,0.72131,-0.54089,-0.36914,0.623179,?,2
690,'2018/09/14 15:10:31:944',435,0.079386,-0.507136,0.067849,0.161344,0.362794,-0.112026,0.050506,0.394416,0.541028,-0.467501,-0.361783,0.527862,0.722355,-0.542233,-0.370152,0.622517,?,2
691,'2018/09/14 15:10:31:944',435,0.07716,-0.493647,0.068083,0.162131,0.362794,-0.112026,0.050787,0.394416,0.534099,-0.463934,-0.359465,0.522502,0.7234,-0.543575,-0.371164,0.621855,?,2
692,'2018/09/14 15:10:31:967',435,0.074935,-0.480157,0.068318,0.162918,0.362794,-0.112026,0.051067,0.394416,0.527171,-0.460368,-0.357147,0.517141,0.724445,-0.544918,-0.372176,0.621192,?,2
693,'2018/09/14 15:10:31:967',435,0.072709,-0.466668,0.068553,0.163704,0.362794,-0.112026,0.051347,0.394416,0.520242,-0.456801,-0.35483,0.51178,0.72549,-0.54626,-0.373189,0.62053,?,2
694,'2018/09/14 15:10:31:984',435,0.070483,-0.453178,0.068787,0.164491,0.362794,-0.112026,0.051628,0.394416,0.513314,-0.453235,-0.352512,0.506419,0.726535,-0.547603,-0.374201,0.619868,?,2
695,'2018/09/14 15:10:32:002',435,0.071756,-0.439668,0.068389,0.163474,0.362619,-0.112026,0.05307,0.394416,0.502751,-0.450872,-0.349136,0.499788,0.728418,-0.549426,-0.374337,0.620647,?,2
696,'2018/09/14 15:10:32:030',435,0.07303,-0.426157,0.067992,0.162456,0.362444,-0.112026,0.054513,0.394416,0.492188,-0.448509,-0.34576,0.493157,0.730302,-0.551248,-0.374473,0.621426,?,2
697,'2018/09/14 15:10:32:051',435,0.074303,-0.412646,0.067594,0.161439,0.362269,-0.112026,0.055956,0.394416,0.481625,-0.446145,-0.342385,0.486526,0.732186,-0.553071,-0.374609,0.622205,?,2
698,'2018/09/14 15:10:32:051',435,0.075577,-0.399135,0.067197,0.160421,0.362094,-0.112026,0.057399,0.394416,0.471061,-0.443782,-0.339009,0.479894,0.73407,-0.554894,-0.374745,0.622984,?,2
699,'2018/09/14 15:10:32:080',435,0.077067,-0.39288,0.067218,0.159732,0.361919,-0.112026,0.058561,0.394416,0.464914,-0.443006,-0.336941,0.476583,0.735269,-0.555847,-0.374583,0.623974,?,2
700,'2018/09/14 15:10:32:101',435,0.078557,-0.386626,0.067239,0.159044,0.361745,-0.112026,0.059723,0.394416,0.458767,-0.442229,-0.334873,0.473271,0.736468,-0.5568,-0.374422,0.624965,?,2
701,'2018/09/14 15:10:32:101',435,0.080047,-0.380372,0.06726,0.158355,0.36157,-0.112026,0.060886,0.394416,0.45262,-0.441452,-0.332806,0.46996,0.737667,-0.557753,-0.37426,0.625955,?,2
702,'2018/09/14 15:10:32:132',435,0.081538,-0.374117,0.067281,0.157666,0.361395,-0.112026,0.062048,0.394416,0.446473,-0.440675,-0.330738,0.466648,0.738866,-0.558706,-0.374098,0.626945,?,2
703,'2018/09/14 15:10:32:132',435,0.083028,-0.367863,0.067301,0.156978,0.36122,-0.112026,0.063211,0.394416,0.440326,-0.439899,-0.32867,0.463337,0.740066,-0.559659,-0.373936,0.627936,?,2
704,'2018/09/14 15:10:32:163',435,0.086195,-0.35683,0.068572,0.15741,0.359903,-0.112026,0.064717,0.394416,0.42785,-0.439004,-0.323937,0.458023,0.7429,-0.561612,-0.372754,0.631357,?,2
705,'2018/09/14 15:10:32:189',435,0.087872,-0.352052,0.069822,0.15853,0.35876,-0.112026,0.065061,0.394416,0.42152,-0.438886,-0.321272,0.456021,0.744536,-0.562612,-0.371735,0.633789,?,2
706,'2018/09/14 15:10:32:189',435,0.08955,-0.347273,0.071072,0.159651,0.357618,-0.112026,0.065405,0.394416,0.415191,-0.438768,-0.318607,0.454018,0.746171,-0.563611,-0.370715,0.63622,?,2
707,'2018/09/14 15:10:32:215',435,0.091227,-0.342495,0.072322,0.160771,0.356475,-0.112026,0.065749,0.394416,0.408862,-0.43865,-0.315942,0.452016,0.747807,-0.564611,-0.369695,0.638651,?,2
708,'2018/09/14 15:10:32:216',435,0.092904,-0.337717,0.073572,0.161892,0.355333,-0.112026,0.066093,0.394416,0.402532,-0.438532,-0.313277,0.450013,0.749442,-0.565611,-0.368675,0.641082,?,2
709,'2018/09/14 15:10:32:231',435,0.094581,-0.332938,0.074822,0.163012,0.35419,-0.112026,0.066437,0.394416,0.396203,-0.438414,-0.310612,0.448011,0.751077,-0.566611,-0.367656,0.643514,?,2
710,'2018/09/14 15:10:32:251',435,0.096258,-0.32372,0.078253,0.164133,0.353048,-0.111334,0.065239,0.394416,0.389874,-0.438083,-0.305153,0.446008,0.752713,-0.568612,-0.36462,0.645945,?,2
711,'2018/09/14 15:10:32:278',435,0.097936,-0.314502,0.081684,0.165254,0.351905,-0.110642,0.064042,0.394416,0.383544,-0.437752,-0.299695,0.444006,0.754348,-0.570614,-0.361584,0.648376,?,2
712,'2018/09/14 15:10:32:302',435,0.099613,-0.305284,0.085115,0.166374,0.350763,-0.109949,0.062844,0.394416,0.377215,-0.43742,-0.294237,0.442004,0.755984,-0.572616,-0.358548,0.650807,?,2
713,'2018/09/14 15:10:32:302',435,0.10129,-0.296066,0.088545,0.167495,0.34962,-0.109257,0.061647,0.394416,0.370886,-0.437089,-0.288779,0.440001,0.757619,-0.574618,-0.355512,0.653238,?,2
714,'2018/09/14 15:10:32:318',435,0.10129,-0.291627,0.090726,0.167495,0.34962,-0.108564,0.060105,0.394416,0.370886,-0.436875,-0.285986,0.440001,0.757619,-0.57562,-0.353496,0.653238,?,2
715,'2018/09/14 15:10:32:345',435,0.10129,-0.281229,0.095986,0.167495,0.34962,-0.101194,0.058228,0.394416,0.370886,-0.436018,-0.280599,0.440001,0.757619,-0.577289,-0.349227,0.653238,?,2
716,'2018/09/14 15:10:32:365',435,0.10129,-0.27083,0.101246,0.167495,0.34962,-0.093824,0.05635,0.394416,0.370886,-0.43516,-0.275213,0.440001,0.757619,-0.578957,-0.344959,0.653238,?,2
717,'2018/09/14 15:10:32:365',435,0.10129,-0.260432,0.106506,0.167495,0.34962,-0.086454,0.054472,0.394416,0.370886,-0.434302,-0.269827,0.440001,0.757619,-0.580626,-0.34069,0.653238,?,2
718,'2018/09/14 15:10:32:384',435,0.10129,-0.250034,0.111766,0.167495,0.34962,-0.079084,0.052594,0.394416,0.370886,-0.433445,-0.26444,0.440001,0.757619,-0.582294,-0.336422,0.653238,?,2
719,'2018/09/14 15:10:32:400',435,0.10129,-0.239636,0.117026,0.167495,0.34962,-0.071714,0.050717,0.394416,0.370886,-0.432587,-0.259054,0.440001,0.757619,-0.583963,-0.332153,0.653238,?,2
720,'2018/09/14 15:10:32:417',435,0.10129,-0.233678,0.120105,0.167495,0.34962,-0.065036,0.05038,0.394416,0.370886,-0.431943,-0.256461,0.440001,0.757619,-0.58463,-0.329901,0.653238,?,2
721,'2018/09/14 15:10:32:432',435,0.10129,-0.227719,0.123184,0.167495,0.34962,-0.058358,0.050044,0.394416,0.370886,-0.431299,-0.253868,0.440001,0.757619,-0.585296,-0.327649,0.653238,?,2
722,'2018/09/14 15:10:32:450',435,0.10129,-0.211802,0.132432,0.167495,0.34962,-0.034073,0.05443,0.394416,0.370886,-0.429042,-0.248226,0.440001,0.757619,-0.585732,-0.323994,0.653238,?,2
723,'2018/09/14 15:10:32:478',435,0.10129,-0.195884,0.14168,0.167495,0.34962,-0.009787,0.058816,0.394416,0.370886,-0.426785,-0.242584,0.440001,0.757619,-0.586168,-0.320339,0.653238,?,2
724,'2018/09/14 15:10:32:500',435,0.10129,-0.179967,0.150928,0.167495,0.34962,0.014498,0.063201,0.394416,0.370886,-0.424528,-0.236942,0.440001,0.757619,-0.586605,-0.316685,0.653238,?,2
725,'2018/09/14 15:10:32:500',435,0.10129,-0.170008,0.157097,0.167495,0.34962,0.032106,0.067923,0.394416,0.370886,-0.422916,-0.233893,0.440001,0.757619,-0.586374,-0.315282,0.653238,?,2
726,'2018/09/14 15:10:32:516',435,0.10129,-0.160049,0.163267,0.167495,0.34962,0.049713,0.072645,0.394416,0.370886,-0.421303,-0.230844,0.440001,0.757619,-0.586144,-0.31388,0.653238,?,2
727,'2018/09/14 15:10:32:533',435,0.10129,-0.135303,0.181451,0.167495,0.34962,0.095502,0.099285,0.394416,0.370886,-0.416911,-0.223667,0.440001,0.757619,-0.584884,-0.312296,0.653238,?,2
728,'2018/09/14 15:10:32:549',435,0.10129,-0.110557,0.199634,0.167495,0.34962,0.14129,0.125925,0.394416,0.370886,-0.412518,-0.216491,0.440001,0.757619,-0.583623,-0.310711,0.653238,?,2
729,'2018/09/14 15:10:32:571',435,0.10129,-0.085812,0.217818,0.167495,0.34962,0.187078,0.152564,0.394416,0.370886,-0.408126,-0.209314,0.440001,0.757619,-0.582362,-0.309127,0.653238,?,2
730,'2018/09/14 15:10:32:598',435,0.10129,-0.061066,0.236002,0.167495,0.34962,0.232866,0.179204,0.394416,0.370886,-0.403733,-0.202137,0.440001,0.757619,-0.581102,-0.307543,0.653238,?,2
