@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute t0_avg numeric
@attribute t1_avg numeric
@attribute t2_avg numeric
@attribute t3_avg numeric
@attribute a0_avg numeric
@attribute a1_avg numeric
@attribute a2_avg numeric
@attribute a3_avg numeric
@attribute b0_avg numeric
@attribute b1_avg numeric
@attribute b2_avg numeric
@attribute b3_avg numeric
@attribute g0_avg numeric
@attribute g1_avg numeric
@attribute g2_avg numeric
@attribute g3_avg numeric
@attribute mood {0,1,2,3}
@attribute facialExpression {0,1,2,3}

@data
10397,'2018/08/17 13:20:14:680',20971,-0.40344,-0.598657,-0.428299,-0.056954,0.29363,-0.092915,0.184374,0.153517,-0.005194,0.299253,0.089348,-0.113701,-0.406111,0.225165,-0.058811,-0.217503,1,1
10398,'2018/08/17 13:20:14:697',20973,-0.39874,-0.596144,-0.429766,-0.056824,0.294535,-0.08959,0.184374,0.156569,-0.006389,0.298359,0.092826,-0.114214,-0.407441,0.227997,-0.057036,-0.216962,1,1
10399,'2018/08/17 13:20:14:713',20975,-0.394041,-0.593631,-0.431233,-0.056694,0.29544,-0.086265,0.184374,0.159621,-0.007584,0.297465,0.096305,-0.114727,-0.40877,0.23083,-0.055261,-0.21642,1,1
10400,'2018/08/17 13:20:14:730',20977,-0.389342,-0.591117,-0.4327,-0.056564,0.296345,-0.082939,0.184374,0.162673,-0.008779,0.29657,0.099784,-0.11524,-0.4101,0.233663,-0.053486,-0.215879,1,1
10401,'2018/08/17 13:20:14:747',20979,-0.384642,-0.588604,-0.434167,-0.056434,0.297249,-0.079614,0.184374,0.165724,-0.009973,0.295676,0.103263,-0.115754,-0.41143,0.236495,-0.051711,-0.215337,1,1
10402,'2018/08/17 13:20:14:763',20981,-0.379943,-0.58609,-0.435634,-0.056304,0.298154,-0.076289,0.184374,0.168776,-0.011168,0.294781,0.106741,-0.116267,-0.412759,0.239328,-0.049937,-0.214796,1,1
10403,'2018/08/17 13:20:14:780',20983,-0.369801,-0.5802,-0.438815,-0.056774,0.301734,-0.072447,0.184374,0.174503,-0.014312,0.29275,0.1129,-0.116179,-0.416358,0.245148,-0.045717,-0.213136,1,1
10404,'2018/08/17 13:20:14:796',20985,-0.359658,-0.57431,-0.441995,-0.057245,0.305314,-0.068604,0.184374,0.18023,-0.017456,0.290719,0.119058,-0.116091,-0.419957,0.250968,-0.041498,-0.211476,1,1
10405,'2018/08/17 13:20:14:813',20987,-0.349516,-0.56842,-0.445176,-0.057715,0.308894,-0.064762,0.184374,0.185956,-0.0206,0.288688,0.125216,-0.116003,-0.423556,0.256788,-0.037279,-0.209816,1,1
10406,'2018/08/17 13:20:14:830',20989,-0.339374,-0.562529,-0.448357,-0.058186,0.312474,-0.060919,0.184374,0.191683,-0.023744,0.286657,0.131374,-0.115915,-0.427155,0.262608,-0.03306,-0.208156,1,1
10407,'2018/08/17 13:20:14:846',20991,-0.333931,-0.559153,-0.45007,-0.058787,0.31515,-0.060402,0.184374,0.194358,-0.025693,0.285521,0.134054,-0.115313,-0.429424,0.265596,-0.030616,-0.207037,1,1
10408,'2018/08/17 13:20:14:863',20993,-0.328488,-0.555776,-0.451783,-0.059387,0.317825,-0.059884,0.184374,0.197033,-0.027642,0.284384,0.136734,-0.114712,-0.431694,0.268584,-0.028172,-0.205918,1,1
10409,'2018/08/17 13:20:14:895',20995,-0.306493,-0.544503,-0.460539,-0.062008,0.336928,-0.058849,0.184374,0.209777,-0.036174,0.280653,0.145548,-0.110031,-0.441602,0.280083,-0.018975,-0.2014,1,1
10410,'2018/08/17 13:20:14:912',20997,-0.295495,-0.538866,-0.464918,-0.063319,0.346479,-0.058331,0.184374,0.216148,-0.040439,0.278788,0.149955,-0.107691,-0.446557,0.285833,-0.014377,-0.199141,1,1
10411,'2018/08/17 13:20:14:928',20999,-0.284498,-0.53323,-0.469296,-0.06463,0.356031,-0.057814,0.184374,0.22252,-0.044705,0.276922,0.154362,-0.10535,-0.451511,0.291582,-0.009778,-0.196881,1,1
10412,'2018/08/17 13:20:14:945',21001,-0.278943,-0.53097,-0.47196,-0.06534,0.362907,-0.057814,0.184374,0.226216,-0.047022,0.276193,0.15609,-0.103611,-0.454196,0.294344,-0.007624,-0.195741,1,1
10413,'2018/08/17 13:20:14:961',21003,-0.273389,-0.528711,-0.474625,-0.06605,0.369783,-0.057814,0.184374,0.229913,-0.049339,0.275464,0.157817,-0.101872,-0.456881,0.297107,-0.00547,-0.1946,1,1
10414,'2018/08/17 13:20:14:979',21007,-0.262556,-0.525908,-0.481132,-0.066586,0.379759,-0.057814,0.184374,0.241209,-0.053948,0.274578,0.160503,-0.097951,-0.462145,0.302302,-0.001908,-0.192495,1,1
10415,'2018/08/17 13:20:14:996',21007,-0.251723,-0.523106,-0.48764,-0.067121,0.389735,-0.057814,0.184374,0.252505,-0.058557,0.273693,0.163189,-0.094029,-0.46741,0.307498,0.001654,-0.190389,1,1
10416,'2018/08/17 13:20:15:011',21009,-0.24089,-0.520303,-0.494147,-0.067657,0.399712,-0.057814,0.184374,0.2638,-0.063166,0.272807,0.165874,-0.090108,-0.472674,0.312693,0.005216,-0.188284,1,1
10417,'2018/08/17 13:20:15:028',21011,-0.230057,-0.517501,-0.500654,-0.068192,0.409688,-0.057814,0.184374,0.275096,-0.067774,0.271921,0.16856,-0.086187,-0.477939,0.317889,0.008778,-0.186179,1,1
10418,'2018/08/17 13:20:15:045',21013,-0.224779,-0.516958,-0.504497,-0.068018,0.412788,-0.057814,0.184374,0.284606,-0.071862,0.27186,0.170015,-0.082193,-0.480518,0.320322,0.010186,-0.185214,1,1
10419,'2018/08/17 13:20:15:061',21015,-0.214396,-0.516468,-0.512642,-0.0659,0.415888,-0.057814,0.184374,0.294116,-0.075949,0.271799,0.171469,-0.078198,-0.485297,0.324971,0.012322,-0.183462,1,1
10420,'2018/08/17 13:20:15:078',21017,-0.204013,-0.515977,-0.520787,-0.063782,0.418988,-0.057814,0.184374,0.303627,-0.080037,0.271738,0.172924,-0.074204,-0.490076,0.329621,0.014458,-0.181711,1,1
10421,'2018/08/17 13:20:15:095',21019,-0.19363,-0.515487,-0.528932,-0.061663,0.422088,-0.057814,0.184374,0.313137,-0.084124,0.271677,0.174379,-0.07021,-0.494854,0.33427,0.016595,-0.17996,1,1
10422,'2018/08/17 13:20:15:111',21021,-0.183247,-0.514997,-0.537077,-0.059545,0.425188,-0.057814,0.184374,0.322647,-0.088211,0.271616,0.175833,-0.066216,-0.499633,0.338919,0.018731,-0.178208,1,1
10423,'2018/08/17 13:20:15:127',21023,-0.172864,-0.514506,-0.545222,-0.057427,0.428288,-0.057814,0.184374,0.332157,-0.092299,0.271556,0.177288,-0.062222,-0.504412,0.343568,0.020867,-0.176457,1,1
10424,'2018/08/17 13:20:15:144',21025,-0.16776,-0.514559,-0.549524,-0.055483,0.428288,-0.057814,0.184374,0.334067,-0.094094,0.271652,0.177784,-0.06041,-0.506611,0.345784,0.021595,-0.175671,1,1
10425,'2018/08/17 13:20:15:161',21027,-0.15765,-0.514019,-0.557093,-0.049786,0.428288,-0.057687,0.184374,0.336526,-0.096951,0.271823,0.178739,-0.057456,-0.508811,0.348,0.022324,-0.174884,1,1
10426,'2018/08/17 13:20:15:177',21029,-0.147539,-0.513478,-0.564662,-0.044089,0.428288,-0.057561,0.184374,0.338985,-0.099808,0.271995,0.179694,-0.054502,-0.512617,0.35215,0.023348,-0.1733,1,1
10427,'2018/08/17 13:20:15:194',21031,-0.137429,-0.512938,-0.572231,-0.038392,0.428288,-0.057434,0.184374,0.341444,-0.102665,0.272166,0.180649,-0.051548,-0.516423,0.356301,0.024371,-0.171717,1,1
10428,'2018/08/17 13:20:15:211',21033,-0.127319,-0.512398,-0.579799,-0.032695,0.428288,-0.057307,0.184374,0.341992,-0.103727,0.272241,0.181107,-0.050406,-0.520229,0.360452,0.025395,-0.170133,1,1
10429,'2018/08/17 13:20:15:227',21035,-0.122313,-0.511805,-0.583066,-0.028942,0.428288,-0.05718,0.184374,0.342541,-0.104789,0.272317,0.181566,-0.049265,-0.521836,0.362387,0.02569,-0.169336,1,1
10430,'2018/08/17 13:20:15:244',21037,-0.117307,-0.511213,-0.586332,-0.025188,0.428288,-0.057054,0.184374,0.343089,-0.10585,0.272392,0.182024,-0.048123,-0.523443,0.364323,0.025985,-0.168539,1,1
10431,'2018/08/17 13:20:15:260',21039,-0.112302,-0.51062,-0.589598,-0.021435,0.428288,-0.056927,0.184374,0.343637,-0.106912,0.272468,0.182482,-0.046981,-0.52505,0.366258,0.026281,-0.167742,1,1
10432,'2018/08/17 13:20:15:277',21041,-0.107296,-0.510027,-0.592864,-0.017681,0.428288,-0.0568,0.184374,0.344186,-0.107974,0.272543,0.182941,-0.045839,-0.526657,0.368193,0.026576,-0.166944,1,1
10433,'2018/08/17 13:20:15:293',21043,-0.097847,-0.508151,-0.5974,-0.009441,0.428923,-0.055159,0.184374,0.346065,-0.109319,0.272521,0.184123,-0.043899,-0.528974,0.371552,0.026795,-0.165135,1,1
10434,'2018/08/17 13:20:15:310',21045,-0.088399,-0.506275,-0.601936,-0.0012,0.429557,-0.053518,0.184374,0.347943,-0.110664,0.2725,0.185306,-0.041959,-0.531292,0.37491,0.027014,-0.163325,1,1
10435,'2018/08/17 13:20:15:327',21047,-0.083956,-0.504992,-0.603205,0.003287,0.430191,-0.052003,0.184374,0.349274,-0.110948,0.272402,0.18603,-0.041161,-0.533609,0.378269,0.027233,-0.161515,1,1
10436,'2018/08/17 13:20:15:342',21049,-0.079513,-0.503709,-0.604475,0.007775,0.430826,-0.050489,0.184374,0.350605,-0.111231,0.272305,0.186754,-0.040362,-0.53432,0.379693,0.027157,-0.160503,1,1
10437,'2018/08/17 13:20:15:359',21051,-0.07507,-0.502426,-0.605745,0.012262,0.43146,-0.048974,0.184374,0.351935,-0.111515,0.272208,0.187478,-0.039564,-0.535031,0.381117,0.027081,-0.15949,1,1
10438,'2018/08/17 13:20:15:376',21053,-0.070627,-0.501143,-0.607014,0.016749,0.432094,-0.04746,0.184374,0.353266,-0.111798,0.272111,0.188202,-0.038766,-0.535742,0.38254,0.027005,-0.158477,1,1
10439,'2018/08/17 13:20:15:392',21055,-0.066184,-0.499859,-0.608284,0.021237,0.432729,-0.045945,0.184374,0.354597,-0.112082,0.272014,0.188927,-0.037967,-0.536453,0.383964,0.026929,-0.157465,1,1
10440,'2018/08/17 13:20:15:409',21057,-0.061741,-0.498576,-0.609553,0.025724,0.433363,-0.044431,0.184374,0.355927,-0.112365,0.271917,0.189651,-0.037169,-0.537163,0.385388,0.026853,-0.156452,1,1
10441,'2018/08/17 13:20:15:426',21059,-0.053924,-0.496059,-0.610365,0.034149,0.436197,-0.041631,0.184374,0.358256,-0.112108,0.271349,0.191327,-0.035468,-0.537535,0.387642,0.02603,-0.154383,1,1
10442,'2018/08/17 13:20:15:442',21061,-0.046107,-0.493541,-0.611176,0.042574,0.439031,-0.038831,0.184374,0.360584,-0.111851,0.270781,0.193004,-0.033768,-0.537906,0.389896,0.025206,-0.152315,1,1
10443,'2018/08/17 13:20:15:459',21063,-0.042733,-0.492307,-0.610718,0.046512,0.441231,-0.037545,0.184374,0.361582,-0.11131,0.27031,0.193956,-0.032865,-0.537566,0.390727,0.024459,-0.151258,1,1
10444,'2018/08/17 13:20:15:476',21065,-0.039358,-0.491073,-0.61026,0.05045,0.443431,-0.03626,0.184374,0.362579,-0.11077,0.26984,0.194908,-0.031963,-0.537227,0.391557,0.023711,-0.150202,1,1
10445,'2018/08/17 13:20:15:492',21067,-0.035984,-0.489839,-0.609802,0.054387,0.44563,-0.034974,0.184374,0.363577,-0.110229,0.269369,0.19586,-0.031061,-0.536887,0.392388,0.022963,-0.149146,1,1
10446,'2018/08/17 13:20:15:508',21069,-0.030218,-0.487961,-0.608395,0.061142,0.44955,-0.033474,0.184374,0.365605,-0.108449,0.267898,0.197652,-0.028885,-0.535276,0.393686,0.020466,-0.147418,1,1
10447,'2018/08/17 13:20:15:526',21073,-0.024451,-0.486082,-0.606987,0.067896,0.453471,-0.031974,0.184374,0.367633,-0.106668,0.266427,0.199443,-0.026709,-0.533665,0.394985,0.017968,-0.145691,1,1
10448,'2018/08/17 13:20:15:549',21073,-0.018684,-0.484204,-0.60558,0.07465,0.457391,-0.030474,0.184374,0.369661,-0.104888,0.264955,0.201234,-0.024534,-0.532054,0.396284,0.01547,-0.143963,1,1
10449,'2018/08/17 13:20:15:558',21075,-0.01112,-0.482016,-0.603846,0.083125,0.462663,-0.028726,0.184264,0.373133,-0.101691,0.262065,0.203445,-0.020689,-0.528588,0.397953,0.010434,-0.142329,1,1
10450,'2018/08/17 13:20:15:575',21077,-0.003557,-0.479827,-0.602113,0.0916,0.467936,-0.026979,0.184155,0.376606,-0.098495,0.259175,0.205657,-0.016844,-0.525121,0.399622,0.005397,-0.140694,1,1
10451,'2018/08/17 13:20:15:592',21079,0.000633,-0.478873,-0.600837,0.096137,0.471009,-0.026517,0.184045,0.379082,-0.095839,0.256755,0.206916,-0.013901,-0.521995,0.40046,0.001109,-0.140115,1,1
10452,'2018/08/17 13:20:15:608',21081,0.004822,-0.477918,-0.599562,0.100674,0.474081,-0.026055,0.183935,0.381557,-0.093183,0.254335,0.208175,-0.010959,-0.518868,0.401299,-0.00318,-0.139537,1,1
10453,'2018/08/17 13:20:15:625',21083,0.009012,-0.476964,-0.598286,0.105211,0.477154,-0.025594,0.183825,0.384032,-0.090527,0.251915,0.209434,-0.008016,-0.515741,0.402137,-0.007469,-0.138959,1,1
10454,'2018/08/17 13:20:15:641',21085,0.013201,-0.476009,-0.597011,0.109748,0.480227,-0.025132,0.183715,0.386507,-0.087871,0.249496,0.210693,-0.005074,-0.512615,0.402976,-0.011758,-0.13838,1,1
10455,'2018/08/17 13:20:15:657',21087,0.017391,-0.475055,-0.595735,0.114285,0.4833,-0.02467,0.183605,0.388983,-0.085215,0.247076,0.211952,-0.002131,-0.509488,0.403814,-0.016047,-0.137802,1,1
10456,'2018/08/17 13:20:15:674',21089,0.019188,-0.474744,-0.595409,0.116005,0.484652,-0.024423,0.183496,0.390428,-0.083799,0.245657,0.212372,-0.000462,-0.507633,0.404185,-0.018586,-0.137895,1,1
10457,'2018/08/17 13:20:15:691',21091,0.020985,-0.474434,-0.595083,0.117726,0.486005,-0.024176,0.183386,0.391873,-0.082384,0.244238,0.212792,0.001207,-0.505778,0.404555,-0.021124,-0.137988,1,1
10458,'2018/08/17 13:20:15:708',21095,0.024286,-0.473398,-0.595179,0.120347,0.48787,-0.023672,0.175003,0.393822,-0.080172,0.241189,0.213298,0.004595,-0.501966,0.405297,-0.026116,-0.139008,1,1
10459,'2018/08/17 13:20:15:724',21095,0.02579,-0.472673,-0.595601,0.121248,0.488384,-0.023416,0.166729,0.394327,-0.079377,0.23956,0.213383,0.006313,-0.500009,0.405668,-0.02857,-0.139936,1,1
10460,'2018/08/17 13:20:15:740',21097,0.027294,-0.471947,-0.596024,0.122148,0.488897,-0.023159,0.158456,0.394831,-0.078581,0.237931,0.213468,0.008031,-0.498053,0.406039,-0.031023,-0.140863,1,1
10461,'2018/08/17 13:20:15:757',21099,0.030031,-0.469557,-0.596809,0.123396,0.489708,-0.022903,0.132944,0.395202,-0.077992,0.23457,0.213476,0.011216,-0.494708,0.406679,-0.034834,-0.143017,1,1
10462,'2018/08/17 13:20:15:773',21101,0.032768,-0.467166,-0.597593,0.124643,0.490519,-0.022646,0.107432,0.395573,-0.077404,0.231209,0.213484,0.0144,-0.491364,0.407319,-0.038646,-0.145171,1,1
10463,'2018/08/17 13:20:15:790',21103,0.035504,-0.464776,-0.598378,0.12589,0.49133,-0.02239,0.08192,0.395944,-0.076815,0.227849,0.213492,0.017585,-0.48802,0.407959,-0.042457,-0.147325,1,1
10464,'2018/08/17 13:20:15:806',21105,0.038241,-0.462385,-0.599163,0.127137,0.492142,-0.022133,0.056408,0.396315,-0.076226,0.224488,0.2135,0.02077,-0.484675,0.408599,-0.046268,-0.149479,1,1
10465,'2018/08/17 13:20:15:823',21107,0.040978,-0.459995,-0.599948,0.128385,0.492953,-0.021877,0.030895,0.396686,-0.075637,0.221127,0.213508,0.023954,-0.481331,0.409239,-0.05008,-0.151633,1,1
10466,'2018/08/17 13:20:15:839',21109,0.043714,-0.457605,-0.600733,0.129632,0.493764,-0.02162,0.005383,0.397057,-0.075048,0.217766,0.213516,0.027139,-0.477986,0.409879,-0.053891,-0.153787,1,1
10467,'2018/08/17 13:20:15:857',21113,0.046451,-0.455214,-0.601517,0.130879,0.494575,-0.021364,-0.020129,0.397428,-0.07446,0.214405,0.213524,0.030323,-0.474642,0.410519,-0.057702,-0.15594,1,1
10468,'2018/08/17 13:20:15:873',21113,0.047683,-0.453549,-0.601879,0.131226,0.494873,-0.021364,-0.037367,0.397294,-0.074666,0.212673,0.213447,0.031789,-0.473254,0.410787,-0.05906,-0.157167,1,1
10469,'2018/08/17 13:20:15:889',21115,0.049665,-0.449166,-0.601583,0.131512,0.495171,-0.021364,-0.06794,0.396715,-0.075835,0.209085,0.212916,0.034333,-0.471485,0.411125,-0.06026,-0.159352,1,1
10470,'2018/08/17 13:20:15:923',21117,0.052396,-0.442064,-0.600627,0.131738,0.495468,-0.021364,-0.111846,0.39569,-0.077964,0.203642,0.211931,0.037956,-0.469333,0.41153,-0.061301,-0.162496,1,1
10471,'2018/08/17 13:20:15:956',21121,0.053146,-0.439345,-0.599968,0.131678,0.495468,-0.021364,-0.12518,0.395245,-0.078926,0.201787,0.211478,0.039034,-0.468951,0.411599,-0.061143,-0.163455,1,1
10472,'2018/08/17 13:20:15:956',21121,0.053895,-0.436627,-0.599309,0.131618,0.495468,-0.021364,-0.138514,0.394799,-0.079887,0.199931,0.211024,0.040112,-0.468569,0.411667,-0.060984,-0.164413,1,1
10473,'2018/08/17 13:20:15:990',21127,0.054761,-0.430638,-0.59702,0.131344,0.495468,-0.021296,-0.157646,0.394353,-0.082104,0.196251,0.209282,0.041979,-0.468622,0.411596,-0.05961,-0.166104,1,1
10474,'2018/08/17 13:20:16:007',21129,0.055626,-0.424649,-0.59473,0.131071,0.495468,-0.021228,-0.176778,0.393908,-0.084321,0.192571,0.20754,0.043847,-0.468675,0.411524,-0.058236,-0.167794,1,1
10475,'2018/08/17 13:20:16:022',21129,0.056492,-0.41866,-0.592441,0.130798,0.495468,-0.02116,-0.195911,0.393462,-0.086539,0.188891,0.205798,0.045715,-0.468728,0.411453,-0.056861,-0.169484,1,1
10476,'2018/08/17 13:20:16:039',21131,0.057357,-0.412671,-0.590151,0.130524,0.495468,-0.021091,-0.215043,0.393016,-0.088756,0.185211,0.204056,0.047582,-0.468781,0.411381,-0.055487,-0.171175,1,1
10477,'2018/08/17 13:20:16:055',21133,0.058223,-0.406682,-0.587862,0.130251,0.495468,-0.021023,-0.234175,0.392571,-0.090973,0.181531,0.202314,0.04945,-0.468833,0.41131,-0.054113,-0.172865,1,1
10478,'2018/08/17 13:20:16:071',21135,0.058339,-0.403411,-0.586231,0.130038,0.495468,-0.020955,-0.239974,0.392571,-0.092228,0.179707,0.201025,0.050239,-0.469268,0.41117,-0.052897,-0.173597,1,1
10479,'2018/08/17 13:20:16:089',21139,0.058079,-0.397114,-0.582988,0.129788,0.495468,-0.022163,-0.247605,0.392571,-0.094714,0.176504,0.197473,0.051638,-0.470327,0.410575,-0.050168,-0.175403,1,1
10480,'2018/08/17 13:20:16:105',21139,0.05782,-0.390817,-0.579745,0.129539,0.495468,-0.023371,-0.255235,0.392571,-0.097199,0.173301,0.19392,0.053038,-0.471386,0.40998,-0.047438,-0.17721,1,1
10481,'2018/08/17 13:20:16:122',21141,0.05756,-0.38452,-0.576501,0.129289,0.495468,-0.02458,-0.262866,0.392571,-0.099684,0.170098,0.190368,0.054437,-0.472445,0.409386,-0.044709,-0.179016,1,1
10482,'2018/08/17 13:20:16:138',21143,0.057301,-0.378223,-0.573258,0.129039,0.495468,-0.025788,-0.270497,0.392571,-0.10217,0.166894,0.186816,0.055837,-0.473504,0.408791,-0.041979,-0.180823,1,1
10483,'2018/08/17 13:20:16:155',21145,0.056926,-0.375196,-0.571645,0.129003,0.495468,-0.027064,-0.272329,0.392571,-0.1034,0.165515,0.184552,0.056446,-0.474129,0.408336,-0.040465,-0.181898,1,1
10484,'2018/08/17 13:20:16:172',21147,0.05655,-0.37217,-0.570033,0.128966,0.495468,-0.02834,-0.274161,0.392571,-0.10463,0.164136,0.182288,0.057056,-0.474753,0.407882,-0.038952,-0.182972,1,1
10485,'2018/08/17 13:20:16:191',21151,0.055577,-0.366759,-0.567575,0.12914,0.49519,-0.032732,-0.274501,0.392425,-0.106839,0.162019,0.177319,0.058276,-0.47573,0.406398,-0.03614,-0.185924,1,1
10486,'2018/08/17 13:20:16:205',21151,0.054603,-0.361349,-0.565118,0.129314,0.494911,-0.037123,-0.274841,0.39228,-0.109049,0.159901,0.17235,0.059496,-0.476707,0.404914,-0.033328,-0.188875,1,1
10487,'2018/08/17 13:20:16:221',21153,0.05363,-0.355938,-0.562661,0.129487,0.494633,-0.041514,-0.275181,0.392135,-0.111258,0.157783,0.16738,0.060716,-0.477684,0.40343,-0.030516,-0.191827,1,1
10488,'2018/08/17 13:20:16:237',21155,0.052657,-0.350527,-0.560204,0.129661,0.494354,-0.045906,-0.27552,0.391989,-0.113468,0.155665,0.162411,0.061937,-0.478662,0.401946,-0.027704,-0.194778,1,1
10489,'2018/08/17 13:20:16:254',21157,0.052059,-0.348143,-0.559359,0.129871,0.494076,-0.049021,-0.274028,0.391844,-0.114448,0.154926,0.159706,0.062547,-0.479015,0.400917,-0.026406,-0.196655,1,1
10490,'2018/08/17 13:20:16:270',21159,0.051461,-0.345759,-0.558515,0.130082,0.493797,-0.052136,-0.272536,0.391699,-0.115427,0.154187,0.157001,0.063157,-0.479368,0.399888,-0.025108,-0.198531,1,1
10491,'2018/08/17 13:20:16:287',21161,0.050243,-0.341524,-0.557676,0.13031,0.491864,-0.055582,-0.266787,0.390524,-0.117045,0.152874,0.152103,0.064489,-0.479829,0.397064,-0.022819,-0.202883,1,1
10492,'2018/08/17 13:20:16:304',21163,0.049025,-0.337289,-0.556837,0.130538,0.489931,-0.059027,-0.261039,0.389349,-0.118663,0.151561,0.147206,0.065822,-0.480291,0.39424,-0.02053,-0.207235,1,1
10493,'2018/08/17 13:20:16:320',21165,0.047807,-0.333054,-0.555998,0.130766,0.487997,-0.062472,-0.25529,0.388174,-0.120281,0.150247,0.142309,0.067154,-0.480752,0.391415,-0.018241,-0.211588,1,1
10494,'2018/08/17 13:20:16:337',21167,0.046589,-0.328819,-0.555159,0.130995,0.486064,-0.065917,-0.249542,0.387,-0.121899,0.148934,0.137412,0.068486,-0.481214,0.388591,-0.015952,-0.21594,1,1
10495,'2018/08/17 13:20:16:354',21169,0.045969,-0.326968,-0.555164,0.131012,0.484409,-0.066247,-0.245286,0.38597,-0.122537,0.148359,0.13522,0.069209,-0.481322,0.386796,-0.014961,-0.218415,1,1
10496,'2018/08/17 13:20:16:370',21171,0.045349,-0.325118,-0.55517,0.13103,0.482754,-0.066577,-0.241029,0.384941,-0.123175,0.147785,0.133028,0.069931,-0.481431,0.385001,-0.01397,-0.220891,1,1
10497,'2018/08/17 13:20:16:386',21173,0.044729,-0.323267,-0.555176,0.131048,0.478625,-0.06669,-0.233481,0.382271,-0.12416,0.146277,0.129996,0.071567,-0.48154,0.383206,-0.012979,-0.223367,1,1
10498,'2018/08/17 13:20:16:403',21175,0.043541,-0.319851,-0.555531,0.13008,0.474497,-0.066804,-0.225933,0.379601,-0.125145,0.144769,0.126964,0.073203,-0.481541,0.3791,-0.011044,-0.228132,1,1
10499,'2018/08/17 13:20:16:419',21177,0.042352,-0.316435,-0.555887,0.129113,0.470368,-0.066917,-0.218384,0.376931,-0.126129,0.143261,0.123933,0.07484,-0.481542,0.374995,-0.009108,-0.232898,1,1
10500,'2018/08/17 13:20:16:436',21179,0.041163,-0.313019,-0.556243,0.128145,0.466239,-0.06703,-0.210836,0.374261,-0.127114,0.141752,0.120901,0.076476,-0.481543,0.370889,-0.007172,-0.237664,1,1
10501,'2018/08/17 13:20:16:453',21181,0.040594,-0.311454,-0.556593,0.127159,0.463765,-0.066813,-0.207544,0.372621,-0.12746,0.140819,0.120061,0.07739,-0.481436,0.368579,-0.006228,-0.239954,1,1
10502,'2018/08/17 13:20:16:469',21183,0.040026,-0.309888,-0.556943,0.126173,0.461291,-0.066596,-0.204252,0.37098,-0.127807,0.139885,0.119221,0.078304,-0.481328,0.366268,-0.005283,-0.242244,1,1
10503,'2018/08/17 13:20:16:488',21187,0.039457,-0.308323,-0.557293,0.125188,0.458817,-0.066379,-0.20096,0.36934,-0.128153,0.138952,0.118382,0.079218,-0.481221,0.363957,-0.004338,-0.244534,1,1
10504,'2018/08/17 13:20:16:504',21189,0.038888,-0.306758,-0.557643,0.124202,0.456343,-0.066162,-0.197668,0.3677,-0.1285,0.138018,0.117542,0.080133,-0.481113,0.361647,-0.003393,-0.246824,1,1
10505,'2018/08/17 13:20:16:520',21191,0.038319,-0.305193,-0.557993,0.123216,0.453869,-0.065945,-0.194376,0.366059,-0.128846,0.137084,0.116702,0.081047,-0.481006,0.359336,-0.002449,-0.249114,1,1
10506,'2018/08/17 13:20:16:536',21191,0.037121,-0.302476,-0.55863,0.119702,0.446244,-0.065728,-0.188568,0.363234,-0.129272,0.134949,0.116542,0.083173,-0.480291,0.354862,-0.000314,-0.252868,1,1
10507,'2018/08/17 13:20:16:554',21195,0.035923,-0.299759,-0.559266,0.116188,0.441092,-0.065728,-0.186051,0.362048,-0.129352,0.133747,0.117221,0.084386,-0.479575,0.350387,0.00182,-0.256622,1,1
10508,'2018/08/17 13:20:16:570',21197,0.035293,-0.298607,-0.559553,0.113659,0.435941,-0.065728,-0.183535,0.360862,-0.129432,0.132545,0.1179,0.085598,-0.478967,0.348224,0.00301,-0.258085,1,1
10509,'2018/08/17 13:20:16:586',21197,0.033777,-0.297096,-0.560046,0.107108,0.421918,-0.065728,-0.181019,0.355727,-0.12922,0.130807,0.120034,0.088382,-0.477053,0.344607,0.005571,-0.260011,1,1
10510,'2018/08/17 13:20:16:603',21199,0.03226,-0.295586,-0.560539,0.100556,0.407895,-0.065728,-0.178503,0.350593,-0.129008,0.129069,0.122167,0.091165,-0.47514,0.34099,0.008132,-0.261937,1,1
10511,'2018/08/17 13:20:16:619',21201,0.030743,-0.294075,-0.561032,0.094005,0.393872,-0.065728,-0.175986,0.345458,-0.128796,0.12733,0.124301,0.093949,-0.473226,0.337373,0.010693,-0.263862,1,1
10512,'2018/08/17 13:20:16:635',21203,0.029227,-0.292564,-0.561526,0.087454,0.379849,-0.065728,-0.17347,0.340323,-0.128584,0.125592,0.126435,0.096732,-0.471312,0.333757,0.013254,-0.265788,1,1
10513,'2018/08/17 13:20:16:652',21205,0.02771,-0.291054,-0.562019,0.080903,0.365826,-0.065728,-0.170954,0.335188,-0.128372,0.123854,0.128568,0.099516,-0.469399,0.33014,0.015815,-0.267714,1,1
10514,'2018/08/17 13:20:16:669',21209,0.026194,-0.289543,-0.562512,0.074352,0.351802,-0.065728,-0.168437,0.330053,-0.12816,0.122116,0.130702,0.102299,-0.467485,0.326523,0.018376,-0.269639,1,1
10515,'2018/08/17 13:20:16:685',21209,0.024677,-0.288032,-0.563005,0.067801,0.337779,-0.065728,-0.165921,0.324918,-0.127948,0.120378,0.132836,0.105082,-0.465572,0.322907,0.020937,-0.271565,1,1
