# First field is # dimensions of each datapoint, 2nd is gesture class, Next fields are raw time series in order t_f1[0], t_f2[0], t_f3[0] etc. where f1, f2, etc are features and [0] is time
16,1,-0.0820455253124237,-0.38396233320236206,-0.6337475180625916,0.1976371556520462,0.27937620878219604,0.06437859684228897,-0.1037827730178833,0.48264554142951965,0.16156885027885437,-0.06440529972314835,-0.13579195737838745,0.21524985134601593,-0.1411973237991333,-0.4454335570335388,-0.34134796261787415,-0.31644415855407715,-0.09288158267736435,-0.37787559628486633,-0.6406046748161316,0.20072205364704132,0.26503416895866394,0.0630679801106453,-0.10443755984306335,0.497234046459198,0.15936003625392914,-0.06573197990655899,-0.13989511132240295,0.2169794887304306,-0.14480052888393402,-0.445350706577301,-0.34339645504951477,-0.31858354806900024,-0.10371764749288559,-0.371788889169693,-0.6474618315696716,0.20380695164203644,0.25069212913513184,0.06175735965371132,-0.10509234666824341,0.5118225812911987,0.1571512222290039,-0.06705866754055023,-0.14399826526641846,0.21870914101600647,-0.14840374886989594,-0.44526782631874084,-0.3454449474811554,-0.32072293758392334,-0.11455370485782623,-0.36570215225219727,-0.6543189883232117,0.20689186453819275,0.23635007441043854,0.060446739196777344,-0.10574713349342346,0.5264111161231995,0.15494240820407867,-0.06838534772396088,-0.14810140430927277,0.22043877840042114,-0.15200695395469666,-0.44518497586250305,-0.347493439912796,-0.32286229729652405,-0.12538976967334747,-0.3596154451370239,-0.6611761450767517,0.20997676253318787,0.22200803458690643,0.05913612246513367,-0.10640192031860352,0.5409995913505554,0.15273359417915344,-0.06971203535795212,-0.15220455825328827,0.22216841578483582,-0.15561015903949738,-0.44510209560394287,-0.34954193234443665,-0.32500168681144714,-0.12877969443798065,-0.35325562953948975,-0.6640576124191284,0.21339568495750427,0.21800467371940613,0.05913612246513367,-0.10640192031860352,0.5481305122375488,0.15150171518325806,-0.07028460502624512,-0.15426138043403625,0.22290515899658203,-0.15754950046539307,-0.4450455904006958,-0.3508504033088684,-0.32600995898246765,-0.13216963410377502,-0.34689581394195557,-0.6669390201568604,0.21681462228298187,0.21400129795074463,0.05913612246513367,-0.10640192031860352,0.5552614331245422,0.15026985108852386,-0.07085716724395752,-0.15631820261478424,0.22364191710948944,-0.15948882699012756,-0.44498905539512634,-0.3521588444709778,-0.32701823115348816,-0.1355595588684082,-0.3405360281467438,-0.6698204874992371,0.22023355960845947,0.20999792218208313,0.05913612246513367,-0.10640192031860352,0.5623923540115356,0.14903798699378967,-0.07142973691225052,-0.15837502479553223,0.22437866032123566,-0.16142815351486206,-0.4449325203895569,-0.35346728563308716,-0.32802650332450867,-0.13894948363304138,-0.3341762125492096,-0.6727019548416138,0.22365248203277588,0.20599456131458282,0.05913612246513367,-0.10640192031860352,0.5695232152938843,0.14780612289905548,-0.07200230658054352,-0.1604318469762802,0.22511540353298187,-0.16336748003959656,-0.4448759853839874,-0.35477572679519653,-0.3290347754955292,-0.14233942329883575,-0.3278164267539978,-0.6755834221839905,0.22707140445709229,0.20199120044708252,0.05913612246513367,-0.10640192031860352,0.5766541361808777,0.1465742439031601,-0.07257487624883652,-0.1624886691570282,0.22585216164588928,-0.16530682146549225,-0.44481945037841797,-0.3560841977596283,-0.3300430476665497,-0.1444593071937561,-0.3132701516151428,-0.6814917922019958,0.23834997415542603,0.2020178884267807,0.062261320650577545,-0.1065954938530922,0.5870455503463745,0.1437971591949463,-0.07341432571411133,-0.16707846522331238,0.22717221081256866,-0.1689961552619934,-0.44472789764404297,-0.35906118154525757,-0.3323638141155243,-0.14318926632404327,-0.3050837218761444,-0.6845186948776245,0.24620962142944336,0.20604796707630157,0.06538651883602142,-0.10678906738758087,0.5903060436248779,0.14225195348262787,-0.07368121296167374,-0.16961142420768738,0.22775553166866302,-0.17074614763259888,-0.44469285011291504,-0.36072972416877747,-0.3336763083934784,-0.14191922545433044,-0.2968972623348236,-0.6875455975532532,0.2540692687034607,0.21007803082466125,0.0685117170214653,-0.10698264092206955,0.5935665369033813,0.14070673286914825,-0.07394809275865555,-0.17214439809322357,0.2283388376235962,-0.17249615490436554,-0.4446578323841095,-0.36239826679229736,-0.3349887728691101,-0.14064918458461761,-0.2887108325958252,-0.6905725002288818,0.261928915977478,0.21410810947418213,0.07163691520690918,-0.10717621445655823,0.5968270301818848,0.13916151225566864,-0.07421498000621796,-0.17467737197875977,0.22892215847969055,-0.1742461621761322,-0.44462278485298157,-0.36406680941581726,-0.3363012671470642,-0.13937914371490479,-0.2805243730545044,-0.6935993432998657,0.269788533449173,0.2181381732225418,0.07476210594177246,-0.10736978054046631,0.6000875234603882,0.13761630654335022,-0.07448185980319977,-0.17721033096313477,0.22950546443462372,-0.17599615454673767,-0.444587767124176,-0.36573535203933716,-0.3376137614250183,-0.13810910284519196,-0.2723379135131836,-0.6966262459754944,0.2776481807231903,0.2221682369709015,0.07788730412721634,-0.10756335407495499,0.6033479571342468,0.1360710859298706,-0.07474873960018158,-0.17974330484867096,0.23008877038955688,-0.17774616181850433,-0.4445527493953705,-0.36740386486053467,-0.3389262557029724,-0.13367845118045807,-0.25760093331336975,-0.7027580142021179,0.29753750562667847,0.2271425873041153,0.08849430084228516,-0.1131342351436615,0.6067002415657043,0.13275639712810516,-0.07477957010269165,-0.18477372825145721,0.23131009936332703,-0.18061000108718872,-0.4447343945503235,-0.37080445885658264,-0.3416401743888855,-0.12924781441688538,-0.24286392331123352,-0.7088897228240967,0.317426860332489,0.2321169227361679,0.09910129755735397,-0.11870511621236801,0.6100524663925171,0.12944172322750092,-0.07481040060520172,-0.18980415165424347,0.23253142833709717,-0.18347382545471191,-0.4449160695075989,-0.3742050528526306,-0.3443540930747986,-0.12481717020273209,-0.2281269133090973,-0.7150214910507202,0.3373161852359772,0.2370912730693817,0.10970829427242279,-0.12427599728107452,0.6134047508239746,0.12612704932689667,-0.07484123110771179,-0.19483458995819092,0.2337527573108673,-0.1863376498222351,-0.44509774446487427,-0.3776056170463562,-0.34706801176071167,-0.1203865259885788,-0.21338990330696106,-0.721153199672699,0.35720551013946533,0.24206560850143433,0.12031529098749161,-0.12984688580036163,0.6167569756507874,0.12281236052513123,-0.07487205415964127,-0.19986501336097717,0.23497407138347626,-0.1892014890909195,-0.44527941942214966,-0.3810062110424042,-0.34978196024894714,-0.11722591519355774,-0.20683935284614563,-0.7242580652236938,0.36923521757125854,0.24300988018512726,0.12779708206653595,-0.13522419333457947,0.6168487668037415,0.121042899787426,-0.07463599741458893,-0.20236246287822723,0.23561209440231323,-0.19031530618667603,-0.445496141910553,-0.38273823261260986,-0.35118338465690613,-0.11105434596538544,-0.1961933672428131,-0.7301923632621765,0.39476028084754944,0.24376243352890015,0.14110295474529266,-0.15052083134651184,0.616940438747406,0.11747849732637405,-0.07390940934419632,-0.20658883452415466,0.2367846965789795,-0.19183197617530823,-0.4463881850242615,-0.386066198348999,-0.35316911339759827,-0.10488276183605194,-0.1855473667383194,-0.736126720905304,0.4202853739261627,0.24451500177383423,0.15440882742404938,-0.1658174842596054,0.6170320510864258,0.11391409486532211,-0.07318282127380371,-0.2108152061700821,0.23795731365680695,-0.19334864616394043,-0.44728022813796997,-0.3893941342830658,-0.355154812335968,-0.09871119260787964,-0.17490138113498688,-0.7420610785484314,0.4458104372024536,0.24526755511760712,0.1677147001028061,-0.18111413717269897,0.6171237230300903,0.11034969240427017,-0.0724562332034111,-0.21504156291484833,0.2391299158334732,-0.19486530125141144,-0.44817230105400085,-0.39272207021713257,-0.35714054107666016,-0.09253960847854614,-0.16425538063049316,-0.7479954361915588,0.4713355302810669,0.2460201233625412,0.1810205727815628,-0.19641079008579254,0.6172153353691101,0.10678528994321823,-0.0717296451330185,-0.21926793456077576,0.24030253291130066,-0.19638197124004364,-0.44906434416770935,-0.39605000615119934,-0.3591262400150299,-0.08391611278057098,-0.15135471522808075,-0.7559865713119507,0.5084738731384277,0.24652554094791412,0.1982332468032837,-0.22407129406929016,0.6168408989906311,0.10169659554958344,-0.07073013484477997,-0.22426988184452057,0.24151557683944702,-0.19779708981513977,-0.4509981870651245,-0.40057528018951416,-0.35994163155555725,-0.07845322042703629,-0.14500460028648376,-0.7608728408813477,0.5335825085639954,0.2460867017507553,0.20796412229537964,-0.24635449051856995,0.616374671459198,0.09837736189365387,-0.06996668130159378,-0.22677437961101532,0.2420905977487564,-0.19809839129447937,-0.45271533727645874,-0.4033685028553009,-0.3593555688858032,-0.07299032062292099,-0.13865448534488678,-0.7657591700553894,0.558691143989563,0.2456478476524353,0.21769501268863678,-0.26863768696784973,0.6159084439277649,0.0950581282377243,-0.06920322775840759,-0.22927887737751007,0.2426656186580658,-0.19839969277381897,-0.45443248748779297,-0.40616175532341003,-0.3587695360183716,-0.06752742826938629,-0.132304385304451,-0.7706454396247864,0.5837997794151306,0.2452090084552765,0.22742588818073273,-0.2909209132194519,0.6154422163963318,0.09173889458179474,-0.0684397742152214,-0.23178337514400482,0.24324063956737518,-0.19870099425315857,-0.4561496376991272,-0.4089549779891968,-0.35818347334861755,-0.062064532190561295,-0.125954270362854,-0.7755317687988281,0.608908474445343,0.24477016925811768,0.23715677857398987,-0.3132041096687317,0.6149760484695435,0.08841966092586517,-0.06767632067203522,-0.23428787291049957,0.24381567537784576,-0.19900229573249817,-0.4578667879104614,-0.4117482006549835,-0.3575974106788635,-0.05467348173260689,-0.11767791956663132,-0.7819137573242188,0.6420480608940125,0.24353665113449097,0.24688765406608582,-0.340079128742218,0.6116666793823242,0.08398425579071045,-0.06706172227859497,-0.23707324266433716,0.2437298744916916,-0.1989225149154663,-0.4605633616447449,-0.41508594155311584,-0.35442638397216797,-0.05029340833425522,-0.11349701136350632,-0.785466194152832,0.6616923213005066,0.2424948513507843,0.2507944703102112,-0.3570348024368286,0.6083574295043945,0.08134378492832184,-0.06693766266107559,-0.23812969028949738,0.24310947954654694,-0.19843989610671997,-0.46258458495140076,-0.4168277978897095,-0.35067108273506165,-0.04591333121061325,-0.10931610316038132,-0.7890186309814453,0.6813365817070007,0.24145305156707764,0.25470125675201416,-0.3739904761314392,0.6050482392311096,0.07870331406593323,-0.06681359559297562,-0.2391861528158188,0.24248908460140228,-0.19795726239681244,-0.46460580825805664,-0.4185696244239807,-0.3469157814979553,-0.04153325781226158,-0.10513518750667572,-0.7925711274147034,0.7009807825088501,0.24041125178337097,0.2586080729961395,-0.3909461796283722,0.6017390489578247,0.07606284320354462,-0.06668953597545624,-0.240242600440979,0.24186868965625763,-0.1974746435880661,-0.46662700176239014,-0.42031148076057434,-0.343160480260849,-0.037153180688619614,-0.10095427930355072,-0.7961236238479614,0.7206250429153442,0.2393694519996643,0.2625148892402649,-0.4079018533229828,0.598429799079895,0.073422372341156,-0.06656546890735626,-0.24129906296730042,0.24124830961227417,-0.19699202477931976,-0.468648225069046,-0.42205333709716797,-0.3394051790237427,-0.035225026309490204,-0.09902804344892502,-0.7976192831993103,0.728655993938446,0.2385747879743576,0.2625148892402649,-0.41249367594718933,0.5955866575241089,0.07230619341135025,-0.0667143315076828,-0.24157993495464325,0.2405874878168106,-0.1966109424829483,-0.46962764859199524,-0.42259782552719116,-0.33682018518447876,-0.03329687565565109,-0.09710181504487991,-0.7991149425506592,0.7366870045661926,0.2377801239490509,0.2625148892402649,-0.4170854985713959,0.5927435755729675,0.07119002193212509,-0.06686318665742874,-0.24186080694198608,0.23992666602134705,-0.19622986018657684,-0.47060707211494446,-0.42314234375953674,-0.33423522114753723,-0.029851624742150307,-0.09276046603918076,-0.8025197386741638,0.7489822506904602,0.23661240935325623,0.2625148892402649,-0.4298413097858429,0.5873507857322693,0.06915484368801117,-0.06730344891548157,-0.24249520897865295,0.23813655972480774,-0.19546864926815033,-0.4718482196331024,-0.42342421412467957,-0.32841598987579346,-0.02640637569129467,-0.0884191170334816,-0.8059245347976685,0.7612775564193726,0.23544470965862274,0.2625148892402649,-0.4425971508026123,0.5819580554962158,0.06711966544389725,-0.0677437111735344,-0.24312961101531982,0.23634645342826843,-0.194707453250885,-0.47308939695358276,-0.4237061142921448,-0.32259678840637207,-0.022961124777793884,-0.08407776802778244,-0.8093292713165283,0.7735728025436401,0.23427700996398926,0.2625148892402649,-0.4553529620170593,0.5765652656555176,0.06508449465036392,-0.06818397343158722,-0.2437639981508255,0.23455634713172913,-0.1939462423324585,-0.4743305444717407,-0.4239879846572876,-0.3167775869369507,-0.021444028243422508,-0.08166264742612839,-0.8112384080886841,0.7778370976448059,0.23390397429466248,0.2625148892402649,-0.4635169506072998,0.5740156173706055,0.06416549533605576,-0.0684753805398941,-0.24411752820014954,0.23342706263065338,-0.19356612861156464,-0.47459229826927185,-0.42372533679008484,-0.3135433495044708,-0.019926931709051132,-0.07924753427505493,-0.8131474852561951,0.7821013927459717,0.2335309386253357,0.2625148892402649,-0.4716809391975403,0.5714659690856934,0.06324648857116699,-0.06876678764820099,-0.24447104334831238,0.23229777812957764,-0.19318601489067078,-0.474854052066803,-0.4234626889228821,-0.31030911207199097,-0.018409833312034607,-0.07683242112398148,-0.815056562423706,0.7863657474517822,0.2331579178571701,0.2625148892402649,-0.47984495759010315,0.5689163208007812,0.062327492982149124,-0.06905819475650787,-0.24482455849647522,0.2311684936285019,-0.19280588626861572,-0.4751157760620117,-0.4232000410556793,-0.3070748448371887,-0.01689273677766323,-0.07441730052232742,-0.8169656991958618,0.790630042552948,0.23278488218784332,0.2625148892402649,-0.48800894618034363,0.5663666725158691,0.06140849366784096,-0.06934960186481476,-0.24517808854579926,0.23003920912742615,-0.19242577254772186,-0.47537752985954285,-0.42293739318847656,-0.30384060740470886,-0.01537563931196928,-0.07200218737125397,-0.8188747763633728,0.7948943376541138,0.23241184651851654,0.2625148892402649,-0.4961729347705841,0.563817024230957,0.06048949062824249,-0.06964100897312164,-0.2455316036939621,0.2289099246263504,-0.192045658826828,-0.475639283657074,-0.4226747751235962,-0.300606369972229,-0.013858542777597904,-0.06958706676959991,-0.8207839131355286,0.7991586327552795,0.23203881084918976,0.2625148892402649,-0.504336953163147,0.5612673759460449,0.059570491313934326,-0.06993241608142853,-0.24588513374328613,0.22778064012527466,-0.19166553020477295,-0.4759010076522827,-0.42241212725639343,-0.29737213253974915,-0.01086877565830946,-0.06445889174938202,-0.8252321481704712,0.804887592792511,0.2321855127811432,0.2625148892402649,-0.5216348171234131,0.5577242970466614,0.05752301588654518,-0.07034459710121155,-0.2468884140253067,0.2255784571170807,-0.19151908159255981,-0.47519469261169434,-0.42108818888664246,-0.29173436760902405,-0.009396106004714966,-0.061745837330818176,-0.8277713060379028,0.8063521981239319,0.2327052354812622,0.2625148892402649,-0.5307687520980835,0.5567309260368347,0.0563945434987545,-0.07046537846326828,-0.24753817915916443,0.22450555860996246,-0.19175276160240173,-0.4742266535758972,-0.4200269281864166,-0.2893308401107788,-0.007923437282443047,-0.059032779186964035,-0.8303104639053345,0.8078168630599976,0.23322495818138123,0.2625148892402649,-0.5399026870727539,0.5557374954223633,0.05526606738567352,-0.07058615982532501,-0.24818792939186096,0.22343264520168304,-0.19198642671108246,-0.4732585847377777,-0.4189656376838684,-0.28692731261253357,-0.006450767628848553,-0.056319721043109894,-0.8328496217727661,0.8092814683914185,0.23374469578266144,0.2625148892402649,-0.5490365624427795,0.5547440648078918,0.05413759499788284,-0.07070693373680115,-0.2488376945257187,0.22235974669456482,-0.19222009181976318,-0.4722905457019806,-0.4179043471813202,-0.28452378511428833,-0.004978097975254059,-0.053606659173965454,-0.8353887796401978,0.8107461333274841,0.23426443338394165,0.2625148892402649,-0.5581704378128052,0.5537506341934204,0.053009118884801865,-0.07082770764827728,-0.24948745965957642,0.2212868481874466,-0.1924537718296051,-0.4713224768638611,-0.416843056678772,-0.2821202576160431,-0.0019429979147389531,-0.04829779267311096,-0.8398374915122986,0.8122831583023071,0.23660269379615784,0.2625148892402649,-0.5587756633758545,0.5527572631835938,0.05053021386265755,-0.07067634910345078,-0.2509484887123108,0.2197452038526535,-0.19387447834014893,-0.46817949414253235,-0.414361834526062,-0.27848637104034424,0.0010921022621914744,-0.04298892617225647,-0.8442862033843994,0.8138201236724854,0.23894096910953522,0.2625148892402649,-0.559380829334259,0.5517638325691223,0.04805130884051323,-0.07052499055862427,-0.25240954756736755,0.21820354461669922,-0.19529519975185394,-0.4650364816188812,-0.4118805527687073,-0.2748524844646454,0.004127202555537224,-0.03768005594611168,-0.8487349152565002,0.8153571486473083,0.2412792444229126,0.2625148892402649,-0.5599860548973083,0.5507704019546509,0.04557240754365921,-0.07037363201379776,-0.25387057662010193,0.21666190028190613,-0.19671592116355896,-0.4618934988975525,-0.4093993306159973,-0.27121859788894653,0.007162302732467651,-0.03237118571996689,-0.8531836271286011,0.8168941140174866,0.24361750483512878,0.2625148892402649,-0.5605912208557129,0.5497770309448242,0.04309350252151489,-0.07022227346897125,-0.2553316056728363,0.21512024104595184,-0.19813664257526398,-0.45875051617622375,-0.4069180488586426,-0.2675847113132477,0.010197402909398079,-0.027062319219112396,-0.8576322793960571,0.8184311389923096,0.24595578014850616,0.2625148892402649,-0.5611964464187622,0.5487836003303528,0.040614597499370575,-0.07007091492414474,-0.25679266452789307,0.21357859671115875,-0.199557363986969,-0.455607533454895,-0.4044368267059326,-0.26395082473754883,0.011759833432734013,-0.024466508999466896,-0.8595418334007263,0.8185034990310669,0.24777431786060333,0.2625148892402649,-0.5526676774024963,0.5487836003303528,0.039264168590307236,-0.0697987750172615,-0.2576039135456085,0.2131098508834839,-0.2007444202899933,-0.4534325897693634,-0.4030168354511261,-0.2627204954624176,0.013322263956069946,-0.021870698779821396,-0.8614513874053955,0.8185758590698242,0.2495928555727005,0.2625148892402649,-0.5441389679908752,0.5487836003303528,0.037913739681243896,-0.06952664256095886,-0.25841519236564636,0.21264110505580902,-0.20193146169185638,-0.4512576460838318,-0.40159687399864197,-0.261490136384964,0.016113245859742165,-0.016520794481039047,-0.8623708486557007,0.8183630704879761,0.2514893710613251,0.26286596059799194,-0.521816611289978,0.5487836003303528,0.0358014740049839,-0.06836600601673126,-0.25991037487983704,0.21246302127838135,-0.20485666394233704,-0.4464562237262726,-0.39887315034866333,-0.25975504517555237,0.018904227763414383,-0.011170891113579273,-0.8632903099060059,0.8181502819061279,0.25338590145111084,0.263217031955719,-0.49949419498443604,0.5487836003303528,0.03368920832872391,-0.06720537692308426,-0.2614055573940277,0.21228495240211487,-0.2077818512916565,-0.441654771566391,-0.3961494266986847,-0.25801998376846313,
