@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute t0_avg numeric
@attribute t1_avg numeric
@attribute t2_avg numeric
@attribute t3_avg numeric
@attribute a0_avg numeric
@attribute a1_avg numeric
@attribute a2_avg numeric
@attribute a3_avg numeric
@attribute b0_avg numeric
@attribute b1_avg numeric
@attribute b2_avg numeric
@attribute b3_avg numeric
@attribute g0_avg numeric
@attribute g1_avg numeric
@attribute g2_avg numeric
@attribute g3_avg numeric
@attribute mood {0,1,2,3}
@attribute facialExpression {0,1,2,3}

@data
331,'2018/08/17 15:39:19:458',666,0.248907,0.304824,0.391794,0.367962,0.698262,0.714881,0.374306,0.666593,0.17611,0.067638,0.223436,0.241409,0.223824,-0.071162,-0.014642,0.284225,1,1
332,'2018/08/17 15:39:19:475',668,0.247787,0.291213,0.391934,0.366661,0.710634,0.705783,0.373085,0.679372,0.174637,0.061784,0.2226,0.239144,0.222154,-0.071959,-0.015113,0.282602,1,1
333,'2018/08/17 15:39:19:491',670,0.246484,0.267572,0.39104,0.36449,0.732633,0.680085,0.371012,0.70145,0.173597,0.05053,0.219533,0.235539,0.220061,-0.07366,-0.016238,0.281415,1,1
334,'2018/08/17 15:39:19:508',672,0.245181,0.243932,0.390146,0.362319,0.754633,0.654386,0.368939,0.723527,0.172557,0.039276,0.216466,0.231933,0.217968,-0.075361,-0.017362,0.280228,1,1
335,'2018/08/17 15:39:19:541',676,0.244998,0.233902,0.389112,0.361449,0.76426,0.637785,0.368087,0.732826,0.172991,0.033875,0.214236,0.230592,0.217546,-0.076266,-0.018016,0.280665,1,1
336,'2018/08/17 15:39:19:558',678,0.244815,0.223872,0.388078,0.360579,0.773888,0.621184,0.367235,0.742125,0.173425,0.028474,0.212005,0.229251,0.217124,-0.07717,-0.01867,0.281102,1,1
337,'2018/08/17 15:39:19:558',678,0.244632,0.213842,0.387044,0.359709,0.783515,0.604583,0.366384,0.751424,0.173859,0.023074,0.209774,0.22791,0.216702,-0.078075,-0.019324,0.281539,1,1
338,'2018/08/17 15:39:19:590',682,0.244903,0.200451,0.383259,0.358746,0.798052,0.567058,0.36526,0.765721,0.176786,0.013691,0.204018,0.227243,0.217254,-0.079536,-0.021336,0.284239,1,1
339,'2018/08/17 15:39:19:607',684,0.245173,0.18706,0.379473,0.357782,0.812589,0.529534,0.364136,0.780018,0.179713,0.004308,0.198263,0.226577,0.217806,-0.080996,-0.023349,0.286938,1,1
340,'2018/08/17 15:39:19:623',686,0.245444,0.173669,0.375687,0.356819,0.827125,0.492009,0.363012,0.794315,0.182641,-0.005075,0.192507,0.22591,0.218358,-0.082456,-0.025362,0.289637,1,1
341,'2018/08/17 15:39:19:640',688,0.245715,0.160279,0.371901,0.355856,0.841662,0.454484,0.361888,0.808612,0.185568,-0.014459,0.186752,0.225244,0.21891,-0.083916,-0.027375,0.292336,1,1
342,'2018/08/17 15:39:19:657',690,0.245986,0.146888,0.368116,0.354893,0.856198,0.416959,0.360764,0.822909,0.188496,-0.023842,0.180996,0.224577,0.219462,-0.085376,-0.029388,0.295035,1,1
343,'2018/08/17 15:39:19:673',692,0.24644,0.143527,0.365364,0.3548,0.861107,0.396036,0.360492,0.827906,0.190989,-0.027824,0.177472,0.225251,0.220436,-0.085932,-0.030747,0.297297,1,1
344,'2018/08/17 15:39:19:690',694,0.246894,0.140166,0.362612,0.354707,0.868619,0.36459,0.358281,0.836028,0.197605,-0.034652,0.16968,0.228717,0.22141,-0.086487,-0.032106,0.299559,1,1
345,'2018/08/17 15:39:19:706',696,0.248239,0.13629,0.35584,0.354751,0.876131,0.333144,0.356071,0.84415,0.204221,-0.041479,0.161888,0.232183,0.224519,-0.087143,-0.035924,0.305018,1,1
346,'2018/08/17 15:39:19:723',698,0.249585,0.132414,0.349069,0.354796,0.883643,0.301698,0.353861,0.852271,0.210836,-0.048307,0.154096,0.235649,0.227628,-0.087799,-0.039742,0.310476,1,1
347,'2018/08/17 15:39:19:739',700,0.250931,0.128538,0.342297,0.354841,0.891155,0.270252,0.351651,0.860393,0.217452,-0.055135,0.146304,0.239115,0.230738,-0.088455,-0.043561,0.315934,1,1
348,'2018/08/17 15:39:19:756',702,0.251823,0.128023,0.338277,0.354979,0.893758,0.25973,0.349713,0.863516,0.221574,-0.05798,0.142037,0.241906,0.232873,-0.088556,-0.04602,0.319131,1,1
349,'2018/08/17 15:39:19:773',704,0.252714,0.127508,0.334258,0.355117,0.896361,0.249208,0.347775,0.86664,0.225697,-0.060825,0.13777,0.244698,0.235009,-0.088657,-0.04848,0.322327,1,1
350,'2018/08/17 15:39:19:789',706,0.25512,0.126037,0.326391,0.355072,0.901314,0.236058,0.338937,0.872958,0.234222,-0.065962,0.129443,0.251209,0.240156,-0.088636,-0.054514,0.328456,1,1
351,'2018/08/17 15:39:19:806',708,0.257526,0.124567,0.318524,0.355026,0.906267,0.222908,0.3301,0.879276,0.242748,-0.071099,0.121116,0.25772,0.245304,-0.088615,-0.060547,0.334586,1,1
352,'2018/08/17 15:39:19:822',710,0.259932,0.123096,0.310658,0.354981,0.91122,0.209759,0.321262,0.885594,0.251273,-0.076235,0.112789,0.264231,0.250451,-0.088594,-0.066581,0.340715,1,1
353,'2018/08/17 15:39:19:839',712,0.262338,0.121625,0.302791,0.354935,0.916172,0.196609,0.312425,0.891912,0.259799,-0.081372,0.104462,0.270742,0.255599,-0.088573,-0.072615,0.346844,1,1
354,'2018/08/17 15:39:19:855',714,0.264743,0.120154,0.294924,0.35489,0.918522,0.193982,0.305525,0.895106,0.264202,-0.083664,0.100402,0.274462,0.260747,-0.088551,-0.078649,0.352974,1,1
355,'2018/08/17 15:39:19:872',716,0.268336,0.11865,0.289206,0.354179,0.923487,0.18899,0.284955,0.903221,0.271956,-0.087772,0.093373,0.281614,0.267169,-0.088396,-0.086303,0.358128,1,1
356,'2018/08/17 15:39:19:889',718,0.271929,0.117147,0.283488,0.353468,0.928451,0.183999,0.264385,0.911337,0.279711,-0.091881,0.086343,0.288766,0.273591,-0.088241,-0.093957,0.363283,1,1
357,'2018/08/17 15:39:19:905',720,0.275522,0.115644,0.277769,0.352757,0.933416,0.179007,0.243814,0.919452,0.287465,-0.095989,0.079314,0.295918,0.280014,-0.088086,-0.10161,0.368438,1,1
358,'2018/08/17 15:39:19:922',722,0.279115,0.11414,0.272051,0.352046,0.938381,0.174015,0.223244,0.927567,0.29522,-0.100097,0.072284,0.303071,0.286436,-0.08793,-0.109264,0.373593,1,1
359,'2018/08/17 15:39:19:938',724,0.282708,0.112637,0.266333,0.351336,0.943345,0.169023,0.202673,0.935683,0.302974,-0.104205,0.065255,0.310223,0.292859,-0.087775,-0.116918,0.378747,1,1
360,'2018/08/17 15:39:19:955',726,0.286498,0.112419,0.265127,0.350175,0.94693,0.167663,0.182282,0.947107,0.308077,-0.10675,0.06071,0.316496,0.299214,-0.08784,-0.12457,0.382525,1,1
361,'2018/08/17 15:39:19:980',728,0.290288,0.112201,0.263922,0.349015,0.950516,0.166302,0.161892,0.958532,0.31318,-0.109296,0.056165,0.32277,0.30557,-0.087904,-0.132222,0.386302,1,1
362,'2018/08/17 15:39:19:980',728,0.294079,0.111983,0.262716,0.347855,0.954101,0.164942,0.141501,0.969956,0.318283,-0.111841,0.05162,0.329043,0.311925,-0.087969,-0.139874,0.390079,1,1
363,'2018/08/17 15:39:20:005',732,0.297869,0.111765,0.261511,0.346694,0.957686,0.163581,0.12111,0.98138,0.323386,-0.114386,0.047075,0.335317,0.318281,-0.088033,-0.147526,0.393856,1,1
364,'2018/08/17 15:39:20:038',734,0.303371,0.111876,0.260971,0.344901,0.962241,0.163225,0.094,0.999308,0.330242,-0.117659,0.040954,0.344431,0.327582,-0.088196,-0.15875,0.399189,1,1
365,'2018/08/17 15:39:20:055',736,0.305996,0.113045,0.264366,0.343872,0.963211,0.166304,0.087678,1.010373,0.332537,-0.118234,0.038945,0.349801,0.332379,-0.088556,-0.164373,0.401519,1,1
366,'2018/08/17 15:39:20:071',738,0.308622,0.114214,0.267762,0.342842,0.964181,0.169383,0.081355,1.021437,0.334832,-0.118808,0.036936,0.355172,0.337176,-0.088916,-0.169997,0.40385,1,1
367,'2018/08/17 15:39:20:088',740,0.311247,0.115382,0.271158,0.341813,0.965151,0.172462,0.075033,1.032502,0.337128,-0.119383,0.034927,0.360542,0.341973,-0.089276,-0.17562,0.40618,1,1
368,'2018/08/17 15:39:20:105',742,0.313873,0.116551,0.274554,0.340783,0.966122,0.175541,0.06871,1.043566,0.339423,-0.119958,0.032918,0.365913,0.34677,-0.089636,-0.181244,0.40851,1,1
369,'2018/08/17 15:39:20:121',744,0.314787,0.11739,0.277284,0.340387,0.966122,0.177616,0.069108,1.048128,0.339967,-0.119804,0.032485,0.368442,0.348622,-0.089899,-0.183294,0.409285,1,1
370,'2018/08/17 15:39:20:137',746,0.3157,0.118229,0.280014,0.33999,0.966122,0.179691,0.069505,1.052689,0.34051,-0.11965,0.032051,0.370972,0.350473,-0.090161,-0.185345,0.41006,1,1
371,'2018/08/17 15:39:20:153',748,0.316614,0.119068,0.282745,0.339593,0.966122,0.181766,0.069902,1.05725,0.341054,-0.119496,0.031617,0.373502,0.352325,-0.090424,-0.187396,0.410834,1,1
372,'2018/08/17 15:39:20:170',750,0.317528,0.119908,0.285475,0.339197,0.966122,0.183841,0.070299,1.061812,0.341597,-0.119343,0.031183,0.376032,0.354177,-0.090686,-0.189447,0.411609,1,1
373,'2018/08/17 15:39:20:187',752,0.318442,0.120747,0.288205,0.3388,0.966122,0.185916,0.070697,1.066373,0.342141,-0.119189,0.03075,0.378561,0.356029,-0.090948,-0.191498,0.412384,1,1
374,'2018/08/17 15:39:20:203',754,0.319356,0.121586,0.290936,0.338404,0.966122,0.187991,0.071094,1.070934,0.342684,-0.119035,0.030316,0.381091,0.35788,-0.091211,-0.193549,0.413158,1,1
375,'2018/08/17 15:39:20:220',756,0.319356,0.121586,0.290936,0.338404,0.966122,0.187991,0.071094,1.070934,0.342684,-0.119035,0.030316,0.381091,0.35788,-0.091211,-0.193549,0.413158,1,1
376,'2018/08/17 15:39:20:237',758,0.319321,0.122211,0.293726,0.338224,0.966758,0.19032,0.071446,1.072924,0.342892,-0.118584,0.030782,0.383499,0.358793,-0.091768,-0.193996,0.413303,1,1
377,'2018/08/17 15:39:20:253',760,0.319287,0.122835,0.296516,0.338045,0.967394,0.192648,0.071798,1.074914,0.3431,-0.118132,0.031247,0.385906,0.359706,-0.092326,-0.194444,0.413448,1,1
378,'2018/08/17 15:39:20:270',762,0.319252,0.12346,0.299306,0.337866,0.96803,0.194977,0.072151,1.076903,0.343308,-0.117681,0.031713,0.388313,0.360619,-0.092884,-0.194891,0.413593,1,1
379,'2018/08/17 15:39:20:286',764,0.319217,0.124085,0.302096,0.337686,0.968666,0.197306,0.072503,1.078893,0.343515,-0.11723,0.032178,0.390721,0.361531,-0.093441,-0.195338,0.413738,1,1
380,'2018/08/17 15:39:20:303',766,0.318686,0.125298,0.306475,0.337378,0.972099,0.202966,0.073338,1.081173,0.344332,-0.116333,0.033877,0.395354,0.36305,-0.094982,-0.195286,0.413945,1,1
381,'2018/08/17 15:39:20:319',768,0.318154,0.126511,0.310853,0.337069,0.975532,0.208626,0.074174,1.083454,0.345149,-0.115437,0.035575,0.399987,0.364568,-0.096524,-0.195234,0.414152,1,1
382,'2018/08/17 15:39:20:336',770,0.317623,0.127724,0.315232,0.33676,0.978966,0.214286,0.07501,1.085734,0.345965,-0.114541,0.037273,0.404619,0.366087,-0.098065,-0.195182,0.414359,1,1
383,'2018/08/17 15:39:20:353',772,0.317092,0.128937,0.31961,0.336451,0.982399,0.219946,0.075845,1.088015,0.346782,-0.113644,0.038971,0.409252,0.367605,-0.099606,-0.19513,0.414566,1,1
384,'2018/08/17 15:39:20:369',774,0.31656,0.13015,0.323989,0.336143,0.985832,0.225606,0.076681,1.090295,0.347599,-0.112748,0.040669,0.413885,0.369123,-0.101148,-0.195078,0.414773,1,1
385,'2018/08/17 15:39:20:386',776,0.316029,0.131363,0.328367,0.335834,0.989266,0.231266,0.077516,1.092575,0.348415,-0.111851,0.042367,0.418518,0.370642,-0.102689,-0.195026,0.41498,1,1
386,'2018/08/17 15:39:20:404',780,0.315011,0.132914,0.330117,0.335656,0.993618,0.240422,0.079356,1.093002,0.350191,-0.110806,0.045185,0.422501,0.372088,-0.104929,-0.193675,0.415381,1,1
387,'2018/08/17 15:39:20:419',780,0.313993,0.134465,0.331866,0.335479,0.997971,0.249577,0.081195,1.093429,0.351966,-0.10976,0.048003,0.426485,0.373535,-0.107169,-0.192325,0.415782,1,1
388,'2018/08/17 15:39:20:436',782,0.312976,0.136017,0.333616,0.335301,1.002324,0.258733,0.083034,1.093855,0.353742,-0.108715,0.050822,0.430468,0.374982,-0.109409,-0.190974,0.416184,1,1
389,'2018/08/17 15:39:20:452',784,0.311958,0.137568,0.335365,0.335124,1.006677,0.267889,0.084873,1.094282,0.355517,-0.10767,0.05364,0.434451,0.376428,-0.111649,-0.189624,0.416585,1,1
390,'2018/08/17 15:39:20:469',786,0.311437,0.138531,0.335526,0.335076,1.008232,0.273713,0.086228,1.094417,0.356683,-0.10707,0.055226,0.436209,0.377269,-0.112905,-0.188773,0.416924,1,1
391,'2018/08/17 15:39:20:486',788,0.310916,0.139494,0.335687,0.335028,1.009788,0.279538,0.087584,1.094553,0.35785,-0.106469,0.056811,0.437967,0.37811,-0.114162,-0.187922,0.417262,1,1
392,'2018/08/17 15:39:20:501',790,0.310395,0.140457,0.335848,0.33498,1.011343,0.285362,0.088939,1.094689,0.359017,-0.105869,0.058397,0.439724,0.378951,-0.115418,-0.187071,0.417601,1,1
393,'2018/08/17 15:39:20:518',792,0.30941,0.142665,0.335439,0.335,1.012922,0.293193,0.092476,1.094832,0.361644,-0.104083,0.061422,0.442599,0.381111,-0.117844,-0.185301,0.418852,1,1
394,'2018/08/17 15:39:20:534',794,0.308425,0.144874,0.33503,0.335021,1.014502,0.301024,0.096013,1.094976,0.364272,-0.102297,0.064446,0.445473,0.38327,-0.12027,-0.183532,0.420103,1,1
395,'2018/08/17 15:39:20:551',796,0.307439,0.147082,0.334621,0.335042,1.016081,0.308855,0.099549,1.095119,0.3669,-0.100511,0.067471,0.448347,0.38543,-0.122696,-0.181762,0.421355,1,1
396,'2018/08/17 15:39:20:568',798,0.306975,0.148327,0.334052,0.33511,1.016104,0.310861,0.10173,1.095127,0.368361,-0.099326,0.06891,0.449464,0.386748,-0.123865,-0.180844,0.422267,1,1
397,'2018/08/17 15:39:20:584',800,0.306511,0.149573,0.333482,0.335179,1.016128,0.312304,0.106944,1.095223,0.371122,-0.096087,0.071585,0.450923,0.388067,-0.125035,-0.179926,0.423179,1,1
398,'2018/08/17 15:39:20:601',802,0.305771,0.151933,0.332075,0.335426,1.016151,0.313747,0.112157,1.095319,0.373884,-0.092849,0.074261,0.452383,0.391182,-0.127061,-0.178177,0.425507,1,1
399,'2018/08/17 15:39:20:618',804,0.305031,0.154293,0.330668,0.335674,1.016175,0.315189,0.117371,1.095416,0.376646,-0.089611,0.076937,0.453843,0.394297,-0.129087,-0.176429,0.427834,1,1
400,'2018/08/17 15:39:20:634',806,0.304124,0.156982,0.328232,0.335998,1.016147,0.316089,0.1258,1.095572,0.380197,-0.083622,0.080924,0.454914,0.399493,-0.131833,-0.174162,0.431692,1,1
401,'2018/08/17 15:39:20:651',808,0.303218,0.159671,0.325796,0.336322,1.01612,0.316989,0.13423,1.095729,0.383749,-0.077632,0.084912,0.455984,0.404689,-0.134578,-0.171896,0.435549,1,1
402,'2018/08/17 15:39:20:668',810,0.302312,0.162359,0.32336,0.336646,1.016092,0.317889,0.142659,1.095886,0.3873,-0.071643,0.0889,0.457055,0.409886,-0.137323,-0.169629,0.439407,1,1
403,'2018/08/17 15:39:20:683',812,0.30187,0.163803,0.321493,0.336902,1.016041,0.316782,0.148907,1.096035,0.38939,-0.066839,0.091448,0.457009,0.413763,-0.138898,-0.16828,0.442353,1,1
404,'2018/08/17 15:39:20:700',814,0.301427,0.165246,0.319627,0.337157,1.01599,0.315675,0.155156,1.096184,0.391481,-0.062036,0.093997,0.456964,0.417641,-0.140474,-0.166932,0.445298,1,1
405,'2018/08/17 15:39:20:717',816,0.300985,0.16669,0.317761,0.337413,1.015939,0.314569,0.161404,1.096334,0.393571,-0.057232,0.096546,0.456918,0.421519,-0.14205,-0.165584,0.448244,1,1
406,'2018/08/17 15:39:20:734',818,0.300543,0.168134,0.315895,0.337668,1.015887,0.313462,0.167653,1.096483,0.395661,-0.052428,0.099095,0.456872,0.425396,-0.143625,-0.164235,0.451189,1,1
407,'2018/08/17 15:39:20:750',820,0.300101,0.169577,0.314029,0.337924,1.015836,0.312919,0.170869,1.096543,0.396451,-0.049677,0.100407,0.456483,0.429274,-0.145201,-0.162887,0.454134,1,1
408,'2018/08/17 15:39:20:767',822,0.299935,0.169906,0.312999,0.338,1.015785,0.312376,0.174085,1.096604,0.397241,-0.046926,0.101719,0.456094,0.431355,-0.14592,-0.162368,0.455665,1,1
409,'2018/08/17 15:39:20:784',824,0.299769,0.170234,0.31197,0.338077,1.015734,0.311833,0.177301,1.096664,0.398031,-0.044175,0.103031,0.455705,0.433435,-0.146639,-0.16185,0.457195,1,1
410,'2018/08/17 15:39:20:800',826,0.299769,0.170234,0.31197,0.338077,1.015658,0.311831,0.180274,1.09602,0.398031,-0.044175,0.103031,0.455705,0.433435,-0.146639,-0.16185,0.457195,1,1
411,'2018/08/17 15:39:20:817',828,0.299087,0.169144,0.310623,0.336997,1.015583,0.311829,0.183247,1.095376,0.398219,-0.041409,0.104387,0.45482,0.435317,-0.147644,-0.161711,0.458577,1,1
412,'2018/08/17 15:39:20:833',830,0.298405,0.168053,0.309277,0.335917,1.015507,0.311827,0.18622,1.094732,0.398407,-0.038643,0.105743,0.453935,0.437199,-0.14865,-0.161573,0.459958,1,1
413,'2018/08/17 15:39:20:850',832,0.297723,0.166963,0.307931,0.334837,1.015431,0.311824,0.189194,1.094088,0.398595,-0.035878,0.107098,0.45305,0.439081,-0.149655,-0.161434,0.461339,1,1
414,'2018/08/17 15:39:20:867',834,0.297041,0.165872,0.306585,0.333757,1.015355,0.311822,0.192167,1.093444,0.398783,-0.033112,0.108454,0.452165,0.440962,-0.15066,-0.161295,0.46272,1,1
415,'2018/08/17 15:39:20:883',836,0.296358,0.164782,0.305238,0.332676,1.01528,0.31182,0.19514,1.0928,0.398971,-0.030346,0.109809,0.45128,0.442844,-0.151666,-0.161157,0.464101,1,1
416,'2018/08/17 15:39:20:900',838,0.295676,0.163691,0.303892,0.331596,1.015204,0.311818,0.198113,1.092156,0.399159,-0.02758,0.111165,0.450396,0.444726,-0.152671,-0.161018,0.465482,1,1
417,'2018/08/17 15:39:20:916',840,0.292386,0.159511,0.300702,0.32652,1.015107,0.312029,0.204615,1.090455,0.399089,-0.022755,0.113535,0.448528,0.447845,-0.155238,-0.160893,0.467745,1,1
418,'2018/08/17 15:39:20:932',842,0.289096,0.155332,0.297512,0.321443,1.01501,0.31224,0.211116,1.088753,0.399019,-0.017929,0.115906,0.44666,0.450963,-0.157805,-0.160768,0.470007,1,1
419,'2018/08/17 15:39:20:949',844,0.285806,0.151152,0.294322,0.316366,1.014912,0.312451,0.217617,1.087052,0.398949,-0.013103,0.118277,0.444792,0.454082,-0.160371,-0.160644,0.47227,1,1
420,'2018/08/17 15:39:20:965',846,0.282515,0.146972,0.291133,0.31129,1.014891,0.312665,0.221145,1.085995,0.398879,-0.008277,0.120647,0.442925,0.457201,-0.162938,-0.160519,0.474532,1,1
421,'2018/08/17 15:39:20:982',848,0.279907,0.143883,0.289289,0.307293,1.015218,0.312878,0.228511,1.083737,0.397878,-0.005157,0.122203,0.441117,0.458438,-0.164499,-0.160533,0.475414,1,1
422,'2018/08/17 15:39:20:999',850,0.271991,0.136222,0.285458,0.295203,1.015545,0.313092,0.235877,1.081478,0.396878,-0.002037,0.123759,0.439309,0.460194,-0.168124,-0.160336,0.476481,1,1
423,'2018/08/17 15:39:21:016',852,0.264075,0.128562,0.281628,0.283113,1.015872,0.313305,0.243243,1.07922,0.395878,0.001083,0.125315,0.437501,0.461949,-0.171749,-0.16014,0.477548,1,1
424,'2018/08/17 15:39:21:032',854,0.256159,0.120901,0.277797,0.271024,1.016199,0.313519,0.250609,1.076962,0.394877,0.004202,0.12687,0.435694,0.463705,-0.175374,-0.159943,0.478615,1,1
425,'2018/08/17 15:39:21:068',856,0.240326,0.10558,0.270136,0.246844,1.016853,0.313946,0.26534,1.072445,0.392876,0.010442,0.129982,0.432078,0.467217,-0.182623,-0.15955,0.480749,1,1
426,'2018/08/17 15:39:21:082',858,0.235019,0.101009,0.268148,0.238751,1.017682,0.313946,0.270758,1.070886,0.390411,0.011789,0.130919,0.430332,0.467735,-0.184687,-0.159339,0.480935,1,1
427,'2018/08/17 15:39:21:099',860,0.22273,0.092163,0.264662,0.219399,1.018512,0.313946,0.276177,1.069328,0.387947,0.013135,0.131857,0.428585,0.46814,-0.189197,-0.1586,0.480654,1,1
428,'2018/08/17 15:39:21:114',862,0.210441,0.083316,0.261175,0.200048,1.019341,0.313946,0.281595,1.067769,0.385482,0.014481,0.132794,0.426839,0.468545,-0.193706,-0.15786,0.480373,1,1
429,'2018/08/17 15:39:21:131',864,0.198152,0.07447,0.257688,0.180697,1.020171,0.313946,0.287013,1.06621,0.383017,0.015827,0.133732,0.425092,0.46895,-0.198216,-0.15712,0.480092,1,1
430,'2018/08/17 15:39:21:147',866,0.185863,0.065624,0.254201,0.161346,1.020652,0.313946,0.288594,1.065852,0.381295,0.016114,0.134129,0.424171,0.469355,-0.202726,-0.15638,0.479811,1,1
431,'2018/08/17 15:39:21:164',868,0.178882,0.061349,0.252702,0.150088,1.021133,0.313946,0.290174,1.065494,0.379572,0.0164,0.134525,0.423249,0.469241,-0.205173,-0.155851,0.479344,1,1
432,'2018/08/17 15:39:21:181',870,0.171901,0.057074,0.251202,0.13883,1.021614,0.313946,0.291755,1.065137,0.37785,0.016687,0.134922,0.422328,0.469127,-0.20762,-0.155321,0.478877,1,1
433,'2018/08/17 15:39:21:197',872,0.16492,0.052799,0.249703,0.127572,1.022095,0.313946,0.293335,1.064779,0.376127,0.016973,0.135319,0.421406,0.469013,-0.210066,-0.154792,0.47841,1,1
434,'2018/08/17 15:39:21:214',874,0.157939,0.048524,0.248203,0.116314,1.022576,0.313946,0.294915,1.064421,0.374405,0.01726,0.135715,0.420485,0.468899,-0.212513,-0.154262,0.477944,1,1
435,'2018/08/17 15:39:21:231',876,0.144399,0.041816,0.245627,0.095031,1.023136,0.313946,0.29744,1.064085,0.369487,0.017497,0.136721,0.418142,0.468036,-0.21762,-0.153235,0.476159,1,1
436,'2018/08/17 15:39:21:247',878,0.13086,0.035107,0.24305,0.073748,1.023216,0.313946,0.298385,1.064106,0.366292,0.017448,0.137329,0.41672,0.467174,-0.222727,-0.152208,0.474375,1,1
437,'2018/08/17 15:39:21:264',880,0.124301,0.032674,0.241974,0.063723,1.023296,0.313946,0.299329,1.064128,0.363097,0.017399,0.137938,0.415299,0.466425,-0.225387,-0.15171,0.473057,1,1
438,'2018/08/17 15:39:21:280',882,0.117743,0.030241,0.240897,0.053697,1.023376,0.313946,0.300273,1.064149,0.359903,0.01735,0.138546,0.413877,0.465676,-0.228048,-0.151212,0.47174,1,1
439,'2018/08/17 15:39:21:297',884,0.111184,0.027807,0.23982,0.043672,1.023456,0.313946,0.301218,1.064171,0.356708,0.017301,0.139154,0.412456,0.464928,-0.230709,-0.150713,0.470422,1,1
440,'2018/08/17 15:39:21:313',886,0.099683,0.024786,0.237203,0.030019,1.023536,0.312838,0.302627,1.064192,0.349126,0.017149,0.140385,0.409326,0.462691,-0.235906,-0.149805,0.467286,1,1
441,'2018/08/17 15:39:21:330',888,0.088182,0.021765,0.234586,0.016365,1.023616,0.311731,0.304036,1.064214,0.341544,0.016997,0.141615,0.406196,0.460453,-0.241104,-0.148897,0.46415,1,1
442,'2018/08/17 15:39:21:347',890,0.076681,0.018744,0.231969,0.002712,1.023695,0.310624,0.305445,1.064235,0.333962,0.016845,0.142845,0.403066,0.458216,-0.246301,-0.147989,0.461014,1,1
443,'2018/08/17 15:39:21:363',892,0.065179,0.015723,0.229352,-0.010942,1.023775,0.309517,0.306854,1.064257,0.32638,0.016693,0.144076,0.399936,0.455979,-0.251499,-0.147081,0.457878,1,1
444,'2018/08/17 15:39:21:380',894,0.053678,0.012702,0.226735,-0.024595,1.023855,0.308409,0.308263,1.064278,0.318798,0.016541,0.145306,0.396806,0.453742,-0.256697,-0.146173,0.454742,1,1
445,'2018/08/17 15:39:21:398',898,0.048735,0.012115,0.225195,-0.028223,1.023855,0.307302,0.308728,1.064278,0.314411,0.016438,0.145928,0.395098,0.452253,-0.259234,-0.145763,0.452924,1,1
446,'2018/08/17 15:39:21:413',898,0.043793,0.011527,0.223655,-0.031851,1.023855,0.306195,0.309193,1.064278,0.310024,0.016335,0.14655,0.393389,0.450765,-0.261771,-0.145353,0.451106,1,1
447,'2018/08/17 15:39:21:430',900,0.03466,0.01089,0.219243,-0.034223,1.023495,0.30551,0.309854,1.064278,0.30133,0.016257,0.147386,0.39044,0.447031,-0.26626,-0.144175,0.4475,1,1
448,'2018/08/17 15:39:21:447',902,0.025528,0.010254,0.214832,-0.036595,1.023134,0.304825,0.310515,1.064278,0.292636,0.01618,0.148222,0.387491,0.443296,-0.270749,-0.142997,0.443894,1,1
449,'2018/08/17 15:39:21:463',904,0.016396,0.009617,0.21042,-0.038967,1.022774,0.304141,0.311177,1.064278,0.283942,0.016103,0.149058,0.384541,0.439562,-0.275238,-0.141819,0.440289,1,1
450,'2018/08/17 15:39:21:479',906,0.012206,0.009568,0.207549,-0.037711,1.022413,0.304563,0.311373,1.064278,0.279635,0.016129,0.149273,0.383301,0.437316,-0.277191,-0.141051,0.438501,1,1
451,'2018/08/17 15:39:21:495',908,0.008016,0.009519,0.204677,-0.036455,1.022052,0.304986,0.31157,1.064278,0.275328,0.016155,0.149487,0.38206,0.435071,-0.279143,-0.140283,0.436714,1,1
452,'2018/08/17 15:39:21:512',910,-0.000098,0.008952,0.197139,-0.033006,1.018266,0.310767,0.311767,1.063311,0.268262,0.016351,0.149399,0.380206,0.430083,-0.282191,-0.13795,0.433321,1,1
453,'2018/08/17 15:39:21:529',912,-0.008213,0.008385,0.189602,-0.029557,1.014479,0.316549,0.311963,1.062344,0.261197,0.016547,0.149311,0.378351,0.425095,-0.28524,-0.135618,0.429929,1,1
454,'2018/08/17 15:39:21:545',914,-0.016327,0.007818,0.182064,-0.026109,1.010693,0.32233,0.31216,1.061376,0.254131,0.016743,0.149223,0.376497,0.420108,-0.288288,-0.133285,0.426537,1,1
455,'2018/08/17 15:39:21:562',916,-0.024442,0.007252,0.174526,-0.02266,1.006906,0.328112,0.312356,1.060409,0.247066,0.016939,0.149135,0.374643,0.41512,-0.291336,-0.130953,0.423144,1,1
456,'2018/08/17 15:39:21:578',918,-0.032556,0.006685,0.166988,-0.019211,1.00312,0.333893,0.312553,1.059442,0.24,0.017135,0.149047,0.372788,0.410132,-0.294385,-0.12862,0.419752,1,1
457,'2018/08/17 15:39:21:595',920,-0.039052,0.005204,0.1562,-0.014988,0.996687,0.344819,0.312553,1.055752,0.236445,0.017627,0.1481,0.371624,0.40445,-0.295876,-0.124914,0.416841,1,1
458,'2018/08/17 15:39:21:628',924,-0.045547,0.003723,0.145412,-0.010765,0.990255,0.355746,0.312553,1.052063,0.232889,0.01812,0.147152,0.37046,0.398768,-0.297367,-0.121207,0.41393,1,1
